env_step,episode,ep_len,episodic_return,avg_return_100
1299360,4134,409,19.0,18.81
1298592,4135,477,25.0,18.78
1299824,4136,305,18.0,18.79
1300832,4137,282,14.0,18.75
1300960,4138,264,13.0,18.54
1300976,4139,574,28.0,18.52
1301296,4140,358,16.0,18.46
1301712,4141,480,25.0,18.55
1301440,4142,306,16.0,18.54
1302368,4143,444,24.0,18.59
1302576,4144,365,24.0,18.56
1304544,4145,433,22.0,18.59
1304544,4146,479,18.0,18.61
1304576,4147,482,27.0,18.73
1304784,4148,337,20.0,18.84
1304848,4149,570,30.0,19.0
1305296,4150,170,9.0,18.91
1305600,4151,458,23.0,18.97
1306304,4152,238,11.0,18.77
1307040,4153,282,15.0,18.73
1307808,4154,791,31.0,18.81
1308288,4155,347,21.0,18.73
1306720,4156,345,18.0,18.76
1308816,4157,285,14.0,18.71
1309072,4158,539,27.0,18.82
1309440,4159,543,31.0,18.85
1310592,4160,440,20.0,18.93
1309136,4161,387,22.0,18.96
1310000,4162,393,19.0,18.88
1310016,4163,364,18.0,18.96
1311504,4164,427,22.0,18.95
1311024,4165,283,14.0,18.96
1312832,4166,211,10.0,18.89
1313520,4167,550,28.0,18.84
1313616,4168,408,22.0,18.79
1313936,4169,537,31.0,18.92
1314192,4170,576,27.0,19.01
1313520,4171,284,15.0,18.93
1313968,4172,503,24.0,19.02
1314352,4173,180,10.0,19.02
1315520,4174,211,10.0,18.89
1315552,4175,603,28.0,19.07
1315984,4176,276,12.0,19.04
1316576,4177,362,18.0,19.07
1316192,4178,397,15.0,19.13
1317072,4179,350,17.0,19.15
1317440,4180,182,10.0,18.98
1318368,4181,403,20.0,19.09
1318864,4182,308,18.0,19.05
1317872,4183,401,22.0,19.12
1318336,4184,505,26.0,19.15
1318416,4185,212,9.0,19.14
1318464,4186,440,16.0,19.17
1318496,4187,272,15.0,19.14
1319152,4188,274,15.0,19.19
1321232,4189,130,4.0,19.03
1321872,4190,533,27.0,19.23
1322672,4191,389,21.0,19.36
1321072,4192,419,22.0,19.25
1321440,4193,576,32.0,19.36
1322256,4194,501,26.0,19.46
1322288,4195,532,29.0,19.57
1322528,4196,169,9.0,19.43
1323184,4197,554,27.0,19.53
1324928,4198,165,9.0,19.36
1323232,4199,381,21.0,19.37
1325184,4200,413,21.0,19.43
1325248,4201,315,18.0,19.41
1325616,4202,280,15.0,19.26
1325888,4203,188,11.0,19.21
1326416,4204,371,19.0,19.14
1326704,4205,480,22.0,19.18
1326816,4206,464,25.0,19.16
1325472,4207,268,17.0,19.18
1325824,4208,164,9.0,19.08
1328976,4209,219,12.0,19.04
1327200,4210,287,15.0,18.95
1327600,4211,330,18.0,18.93
1327712,4212,387,20.0,19.02
1328912,4213,489,22.0,19.17
1329472,4214,480,25.0,19.17
1329520,4215,359,19.0,19.18
1331168,4216,528,26.0,19.2
1329760,4217,263,9.0,19.19
1331680,4218,266,15.0,19.07
1331712,4219,378,20.0,19.04
1331456,4220,522,25.0,19.22
1331696,4221,554,28.0,19.38
1332656,4222,452,27.0,19.37
1333760,4223,559,25.0,19.43
1333408,4224,484,27.0,19.45
1333536,4225,532,26.0,19.56
1333888,4226,265,15.0,19.59
1334464,4227,430,21.0,19.71
1334704,4228,443,21.0,19.68
1335088,4229,355,16.0,19.75
1337232,4230,345,17.0,19.71
1336112,4231,472,25.0,19.69
1337360,4232,345,18.0,19.63
1337744,4233,391,22.0,19.7
1338640,4234,455,23.0,19.74
1338864,4235,516,23.0,19.72
1339344,4236,522,24.0,19.78
1339440,4237,567,27.0,19.91
1339712,4238,411,21.0,19.99
1339584,4239,473,28.0,19.99
1340288,4240,439,25.0,20.08
1342256,4241,538,27.0,20.1
1342272,4242,483,24.0,20.18
1342944,4243,347,22.0,20.16
1342080,4244,284,14.0,20.06
1342576,4245,488,24.0,20.08
1343616,4246,500,25.0,20.15
1343680,4247,340,18.0,20.06
1344848,4248,600,29.0,20.15
1344608,4249,190,10.0,19.95
1345392,4250,451,22.0,20.08
1347088,4251,558,24.0,20.09
1345664,4252,554,30.0,20.28
1346976,4253,562,28.0,20.41
1347504,4254,564,24.0,20.34
1348096,4255,532,26.0,20.39
1348896,4256,509,27.0,20.48
1348336,4257,143,6.0,20.4
1349104,4258,537,24.0,20.37
1349920,4259,539,29.0,20.35
1350528,4260,471,23.0,20.38
1351056,4261,350,18.0,20.34
1350720,4262,572,26.0,20.41
1352432,4263,384,21.0,20.44
1352496,4264,340,19.0,20.41
1353440,4265,660,30.0,20.57
1353552,4266,355,22.0,20.69
1351888,4267,571,26.0,20.67
1351920,4268,310,14.0,20.59
1353040,4269,413,22.0,20.5
1353824,4270,215,9.0,20.32
1355632,4271,435,23.0,20.4
1354864,4272,404,20.0,20.36
1355024,4273,348,20.0,20.46
1357520,4274,480,27.0,20.63
1356112,4275,448,23.0,20.58
1356304,4276,563,21.0,20.67
1357120,4277,581,27.0,20.76
1357392,4278,276,16.0,20.77
1358240,4279,339,18.0,20.78
1358272,4280,421,23.0,20.91
1359664,4281,287,14.0,20.85
1359760,4282,356,20.0,20.87
1360320,4283,790,32.0,20.97
1360656,4284,277,16.0,20.87
1360912,4285,468,24.0,21.02
1361248,4286,316,19.0,21.05
1359984,4287,418,24.0,21.14
1360240,4288,502,27.0,21.26
1360320,4289,163,8.0,21.3
1360864,4290,203,9.0,21.12
1363008,4291,296,16.0,21.07
1363168,4292,327,17.0,21.02
1363392,4293,411,20.0,20.9
1363488,4294,331,20.0,20.84
1363936,4295,424,21.0,20.76
1365424,4296,554,30.0,20.97
1365712,4297,431,24.0,20.94
1364208,4298,193,9.0,20.94
1364288,4299,504,29.0,21.02
1366624,4300,274,14.0,20.95
1366752,4301,618,24.0,21.01
1366848,4302,345,18.0,21.04
1367280,4303,493,27.0,21.2
1367568,4304,338,20.0,21.21
1367936,4305,395,22.0,21.21
1369824,4306,658,30.0,21.26
1368096,4307,644,30.0,21.39
1371008,4308,182,9.0,21.39
1371232,4309,357,17.0,21.44
1372032,4310,425,23.0,21.52
1370112,4311,474,24.0,21.58
1370288,4312,471,25.0,21.63
1371216,4313,343,18.0,21.59
1372656,4314,551,26.0,21.6
1372896,4315,640,34.0,21.75
1373216,4316,194,11.0,21.6
1372208,4317,317,20.0,21.71
1374128,4318,451,26.0,21.82
1375232,4319,289,12.0,21.74
1375312,4320,279,14.0,21.63
1375824,4321,226,10.0,21.45
1374432,4322,534,27.0,21.45
1375904,4323,607,30.0,21.5
1375968,4324,553,29.0,21.52
1376816,4325,227,8.0,21.34
1377328,4326,328,18.0,21.37
1377616,4327,531,27.0,21.43
1378064,4328,428,24.0,21.46
1379440,4329,482,27.0,21.57
1379920,4330,379,19.0,21.59
1380064,4331,384,24.0,21.58
1378624,4332,518,25.0,21.65
1379968,4333,403,22.0,21.65
1380896,4334,479,25.0,21.67
1381840,4335,201,9.0,21.53
1380624,4336,416,22.0,21.51
1381168,4337,656,28.0,21.52
1381920,4338,192,8.0,21.39
1382528,4339,410,22.0,21.33
1384032,4340,543,24.0,21.32
1382432,4341,541,28.0,21.33
1383792,4342,245,10.0,21.19
1384368,4343,362,22.0,21.19
1384464,4344,537,31.0,21.36
1385280,4345,178,10.0,21.22
1385904,4346,339,18.0,21.15
1385456,4347,610,30.0,21.27
1385552,4348,351,18.0,21.16
1386160,4349,276,14.0,21.2
1387616,4350,274,15.0,21.13
1387824,4351,672,31.0,21.2
1387920,4352,350,18.0,21.08
1386560,4353,191,9.0,20.89
1387296,4354,343,20.0,20.85
1388448,4355,180,9.0,20.68
1388848,4356,340,21.0,20.62
1389264,4357,556,29.0,20.85
1389312,4358,215,9.0,20.7
1389568,4359,198,10.0,20.51
1390800,4360,442,24.0,20.52
1391600,4361,596,29.0,20.63
1391744,4362,452,21.0,20.58
1392224,4363,339,19.0,20.56
1392528,4364,332,17.0,20.54
1391888,4365,543,26.0,20.5
1392800,4366,203,10.0,20.38
1393184,4367,498,23.0,20.35
1394064,4368,409,20.0,20.41
1393216,4369,299,14.0,20.33
1394192,4370,468,24.0,20.48
1394448,4371,425,25.0,20.5
1396000,4372,492,25.0,20.55
1395072,4373,398,23.0,20.58
1395264,4374,467,22.0,20.53
1395312,4375,198,8.0,20.38
1395376,4376,393,21.0,20.38
1397200,4377,452,24.0,20.35
1396736,4378,302,17.0,20.36
1397152,4379,502,26.0,20.44
1399056,4380,365,21.0,20.42
1399904,4381,411,21.0,20.49
1400272,4382,453,23.0,20.52
1399360,4383,509,25.0,20.45
1399648,4384,409,17.0,20.46
1400160,4385,741,32.0,20.54
1400368,4386,355,20.0,20.55
1400864,4387,360,18.0,20.49
1402160,4388,450,25.0,20.47
1403088,4389,432,20.0,20.59
1403600,4390,393,24.0,20.74
1404160,4391,410,19.0,20.77
1404528,4392,357,20.0,20.8
1403232,4393,448,24.0,20.84
1403824,4394,629,34.0,20.98
1404448,4395,511,24.0,21.01
1406288,4396,386,21.0,20.92
1405760,4397,210,9.0,20.77
1405888,4398,364,16.0,20.84
1406496,4399,469,30.0,20.85
1407616,4400,449,25.0,20.96
1407648,4401,509,22.0,20.94
1408512,4402,172,9.0,20.85
1408656,4403,276,15.0,20.73
1408864,4404,480,24.0,20.77
1407008,4405,198,11.0,20.66
1407792,4406,504,29.0,20.65
1410656,4407,316,18.0,20.53
1410320,4408,335,17.0,20.61
1410464,4409,295,17.0,20.61
1410704,4410,371,20.0,20.58
1411472,4411,567,26.0,20.6
1411888,4412,458,20.0,20.55
1411936,4413,526,24.0,20.61
1411296,4414,558,31.0,20.66
1411584,4415,207,9.0,20.41
1412784,4416,389,20.0,20.5
1412896,4417,280,14.0,20.44
1414320,4418,280,16.0,20.34
1413568,4419,270,15.0,20.37
1414848,4420,438,24.0,20.47
1415520,4421,374,19.0,20.56
1415984,4422,586,30.0,20.59
1417184,4423,613,30.0,20.59
1415200,4424,400,22.0,20.52
1415920,4425,195,10.0,20.54
1416624,4426,496,24.0,20.6
1418192,4427,187,10.0,20.43
1418256,4428,421,21.0,20.4
1419168,4429,327,17.0,20.3
1417312,4430,571,33.0,20.44
1417968,4431,305,19.0,20.39
1419776,4432,522,22.0,20.36
1419264,4433,323,19.0,20.33
1419760,4434,496,27.0,20.35
1421328,4435,379,22.0,20.48
1421648,4436,570,32.0,20.58
1422000,4437,433,24.0,20.54
1422400,4438,515,28.0,20.74
1421424,4439,472,26.0,20.78
1422352,4440,172,9.0,20.63
1422656,4441,436,22.0,20.57
1424432,4442,420,18.0,20.65
1425376,4443,189,11.0,20.54
1424368,4444,575,32.0,20.55
1424464,4445,318,19.0,20.64
1425120,4446,426,22.0,20.68
1425680,4447,206,11.0,20.49
1426064,4448,171,9.0,20.4
1426800,4449,387,22.0,20.48
1427120,4450,166,9.0,20.42
1427424,4451,144,7.0,20.18
1425744,4452,660,29.0,20.29
1428176,4453,366,16.0,20.36
1428560,4454,794,35.0,20.51
1429024,4455,337,18.0,20.6
1427456,4456,235,9.0,20.48
1428384,4457,335,17.0,20.36
1429104,4458,446,23.0,20.5
1429552,4459,289,14.0,20.54
1429648,4460,523,28.0,20.58
1430064,4461,350,19.0,20.48
1430752,4462,631,32.0,20.59
1430800,4463,337,19.0,20.59
1432400,4464,520,24.0,20.66
1433280,4465,201,9.0,20.49
1431872,4466,198,10.0,20.49
1432912,4467,494,27.0,20.53
1433136,4468,553,25.0,20.58
1433552,4469,378,15.0,20.59
1435360,4470,218,11.0,20.46
1433664,4471,507,26.0,20.47
1433776,4472,287,14.0,20.36
1433856,4473,447,26.0,20.39
1435392,4474,283,16.0,20.33
1435856,4475,130,5.0,20.3
1436608,4476,519,26.0,20.35
1436112,4477,416,17.0,20.28
1436128,4478,443,19.0,20.3
1437440,4479,352,19.0,20.23
1438080,4480,426,24.0,20.26
1439600,4481,217,11.0,20.16
1438256,4482,406,23.0,20.16
1438432,4483,273,14.0,20.05
1438944,4484,402,24.0,20.12
1439888,4485,537,28.0,20.08
1439936,4486,284,16.0,20.04
1440576,4487,688,31.0,20.17
1440160,4488,386,20.0,20.12
1441136,4489,203,9.0,20.01
1442048,4490,220,11.0,19.88
1442256,4491,276,14.0,19.83
1443536,4492,502,25.0,19.88
1441824,4493,436,23.0,19.87
1443680,4494,230,11.0,19.64
1443984,4495,236,11.0,19.51
1444352,4496,626,27.0,19.57
1444672,4497,657,33.0,19.81
1444928,4498,194,10.0,19.75
1445248,4499,385,25.0,19.7
1446704,4500,275,14.0,19.59
1447328,4501,493,23.0,19.6
1447632,4502,723,33.0,19.84
1446928,4503,440,25.0,19.94
1447264,4504,418,23.0,19.93
1447456,4505,394,19.0,20.01
1448240,4506,669,33.0,20.05
1448544,4507,610,30.0,20.17
1449040,4508,402,21.0,20.21
1451792,4509,535,31.0,20.35
1452000,4510,424,22.0,20.37
1450480,4511,562,30.0,20.41
1451200,4512,294,14.0,20.35
1452032,4513,575,30.0,20.41
1452880,4514,595,32.0,20.42
1453920,4515,433,24.0,20.57
1454784,4516,665,35.0,20.72
1455056,4517,369,19.0,20.77
1454432,4518,536,26.0,20.87
1454576,4519,512,19.0,20.91
1454784,4520,428,21.0,20.88
1455328,4521,409,23.0,20.92
1455664,4522,626,29.0,20.91
1456240,4523,202,11.0,20.72
1458080,4524,516,26.0,20.76
1456592,4525,369,20.0,20.86
1456608,4526,151,8.0,20.7
1458464,4527,371,22.0,20.82
1459056,4528,153,8.0,20.69
1459232,4529,372,21.0,20.73
1459328,4530,412,20.0,20.6
1458208,4531,264,16.0,20.57
1458352,4532,501,26.0,20.61
1459408,4533,490,23.0,20.65
1461728,4534,211,10.0,20.48
1461744,4535,450,25.0,20.51
1461760,4536,286,16.0,20.35
1462192,4537,324,18.0,20.29
1461008,4538,303,15.0,20.16
1461104,4539,367,22.0,20.12
1461472,4540,444,20.0,20.23
1462656,4541,184,11.0,20.12
1463808,4542,403,22.0,20.16
1462432,4543,211,11.0,20.16
1462576,4544,308,15.0,19.99
1465952,4545,408,23.0,20.03
1466208,4546,536,32.0,20.13
1464816,4547,277,15.0,20.17
1465232,4548,574,31.0,20.39
1465280,4549,420,26.0,20.43
1466704,4550,89,3.0,20.37
1466800,4551,618,30.0,20.6
1467536,4552,438,26.0,20.57
1467264,4553,281,16.0,20.57
1467984,4554,208,10.0,20.32
1468336,4555,178,9.0,20.23
1468928,4556,442,21.0,20.35
1469552,4557,300,15.0,20.33
1469584,4558,467,23.0,20.33
1469024,4559,838,33.0,20.52
1470448,4560,89,3.0,20.27
1472016,4561,680,34.0,20.42
1472304,4562,443,21.0,20.31
1470528,4563,393,19.0,20.31
1470992,4564,385,22.0,20.29
1471648,4565,385,23.0,20.43
1472816,4566,588,32.0,20.65
1472944,4567,279,15.0,20.53
1473136,4568,706,31.0,20.59
1473248,4569,431,26.0,20.7
1473648,4570,358,19.0,20.78
1475440,4571,406,23.0,20.75
1475552,4572,459,22.0,20.83
1476480,4573,221,11.0,20.68
1474688,4574,446,25.0,20.77
1475520,4575,270,12.0,20.84
1476992,4576,369,22.0,20.8
1477232,4577,352,15.0,20.78
1477840,4578,442,24.0,20.83
1477024,4579,274,14.0,20.78
1477840,4580,273,14.0,20.68
1478560,4581,386,21.0,20.78
1479920,4582,536,29.0,20.84
1480128,4583,271,15.0,20.85
1480272,4584,551,29.0,20.9
1479472,4585,281,15.0,20.77
1479760,4586,429,24.0,20.85
1480432,4587,456,25.0,20.79
1480960,4588,323,18.0,20.77
1480976,4589,279,15.0,20.83
1481760,4590,221,11.0,20.83
1482592,4591,135,5.0,20.74
1481632,4592,363,21.0,20.7
1484656,4593,359,19.0,20.66
1484768,4594,546,29.0,20.84
1483216,4595,347,19.0,20.92
1483312,4596,496,25.0,20.9
1483952,4597,341,19.0,20.76
1484656,4598,317,18.0,20.84
1484688,4599,488,26.0,20.85
1486560,4600,681,33.0,21.04
1486304,4601,275,15.0,20.96
1486592,4602,333,16.0,20.79
1486768,4603,381,20.0,20.74
1488304,4604,446,25.0,20.76
1487648,4605,212,10.0,20.67
1488240,4606,608,34.0,20.68
1490464,4607,359,21.0,20.59
1489136,4608,664,32.0,20.7
1489504,4609,438,19.0,20.58
1490832,4610,651,33.0,20.69
1490960,4611,776,33.0,20.72
1491424,4612,316,19.0,20.77
1493360,4613,700,31.0,20.78
1493616,4614,592,30.0,20.76
1493744,4615,637,30.0,20.82
1494256,4616,448,26.0,20.73
1495024,4617,473,26.0,20.8
1494640,4618,494,25.0,20.79
1494784,4619,495,24.0,20.84
1496384,4620,438,23.0,20.86
1497488,4621,458,24.0,20.87
1497616,4622,305,15.0,20.73
1498736,4623,275,16.0,20.78
1497312,4624,607,33.0,20.85
1497456,4625,624,33.0,20.98
1498304,4626,179,10.0,21.0
1498544,4627,500,26.0,21.04
1499856,4628,790,33.0,21.29
1499216,4629,774,33.0,21.41
1499280,4630,360,21.0,21.42
1499872,4631,327,15.0,21.41
1500656,4632,178,10.0,21.25
1501296,4633,315,18.0,21.2
1501312,4634,378,19.0,21.29
1502880,4635,399,25.0,21.29
1503104,4636,367,22.0,21.35
1503328,4637,623,29.0,21.46
1503808,4638,374,18.0,21.49
1504736,4639,473,25.0,21.52
1503232,4640,377,18.0,21.5
1503744,4641,449,24.0,21.63
1503888,4642,417,23.0,21.64
1504976,4643,387,20.0,21.73
1506960,4644,355,22.0,21.8
1507280,4645,221,11.0,21.68
1507008,4646,456,26.0,21.62
1507520,4647,430,25.0,21.72
1507616,4648,402,23.0,21.64
1509088,4649,630,34.0,21.72
1509120,4650,455,25.0,21.94
1507808,4651,140,6.0,21.7
1510192,4652,195,11.0,21.55
1510912,4653,503,27.0,21.66
1509584,4654,417,22.0,21.78
1510208,4655,567,29.0,21.98
1511344,4656,782,32.0,22.09
1512048,4657,393,21.0,22.15
1512832,4658,490,26.0,22.18
1514032,4659,496,24.0,22.09
1514144,4660,798,31.0,22.37
1515280,4661,484,28.0,22.31
1515296,4662,446,25.0,22.35
1513488,4663,390,20.0,22.36
1514144,4664,586,33.0,22.47
1514960,4665,389,18.0,22.42
1516896,4666,559,30.0,22.4
1516704,4667,416,15.0,22.4
1516768,4668,241,10.0,22.19
1518784,4669,475,24.0,22.17
1519328,4670,280,16.0,22.14
1519392,4671,591,31.0,22.22
1518096,4672,544,27.0,22.27
1519120,4673,567,25.0,22.41
1519504,4674,647,29.0,22.45
1519872,4675,158,8.0,22.41
1520688,4676,247,13.0,22.32
1521504,4677,424,20.0,22.37
1521600,4678,270,16.0,22.29
1520000,4679,462,25.0,22.4
1520272,4680,153,7.0,22.33
1521136,4681,230,13.0,22.25
1521856,4682,363,19.0,22.15
1523584,4683,407,21.0,22.21
1523184,4684,412,22.0,22.14
1523216,4685,312,18.0,22.17
1523664,4686,391,19.0,22.12
1523664,4687,357,20.0,22.07
1524768,4688,202,9.0,21.98
1524992,4689,468,25.0,22.08
1524096,4690,155,6.0,22.03
1525920,4691,555,27.0,22.25
1526304,4692,224,10.0,22.14
1527344,4693,386,20.0,22.15
1527424,4694,604,32.0,22.18
1526528,4695,465,26.0,22.25
1527888,4696,520,25.0,22.25
1528512,4697,404,21.0,22.27
1528272,4698,403,22.0,22.31
1528336,4699,383,23.0,22.28
1528368,4700,595,28.0,22.23
1529440,4701,387,20.0,22.28
1530096,4702,423,24.0,22.36
1531856,4703,218,10.0,22.26
1531136,4704,307,18.0,22.19
1532464,4705,503,27.0,22.36
1532592,4706,550,29.0,22.31
1533056,4707,203,10.0,22.2
1533648,4708,391,21.0,22.09
1532704,4709,770,31.0,22.21
1533376,4710,268,17.0,22.05
1533824,4711,599,29.0,22.01
1534176,4712,235,9.0,21.91
1534688,4713,543,26.0,21.86
1535168,4714,154,6.0,21.62
1534400,4715,369,17.0,21.49
1534896,4716,195,10.0,21.33
1536944,4717,462,25.0,21.32
1537808,4718,553,20.0,21.27
1536000,4719,197,9.0,21.12
1537824,4720,484,26.0,21.15
1538272,4721,562,26.0,21.17
1539328,4722,516,25.0,21.27
1539168,4723,554,27.0,21.38
1539280,4724,402,25.0,21.3
1541232,4725,793,32.0,21.29
1541344,4726,462,25.0,21.44
1540560,4727,556,28.0,21.46
1541424,4728,481,27.0,21.4
1541712,4729,280,18.0,21.25
1542800,4730,539,24.0,21.28
1542400,4731,458,23.0,21.36
1542592,4732,588,25.0,21.51
1543696,4733,403,22.0,21.55
1544864,4734,397,21.0,21.57
1546112,4735,403,21.0,21.53
1546224,4736,342,19.0,21.5
1544944,4737,616,24.0,21.45
1546016,4738,342,19.0,21.46
1546400,4739,378,22.0,21.43
1546400,4740,695,35.0,21.6
1547328,4741,410,24.0,21.6
1548208,4742,332,20.0,21.57
1548240,4743,540,29.0,21.66
1548288,4744,520,23.0,21.67
1549840,4745,471,24.0,21.8
1550368,4746,643,31.0,21.85
1551504,4747,599,34.0,21.94
1551776,4748,406,23.0,21.94
1552032,4749,362,22.0,21.82
1552432,4750,520,29.0,21.86
1552688,4751,649,30.0,22.1
1553120,4752,561,32.0,22.31
1552688,4753,434,26.0,22.3
1553392,4754,445,25.0,22.33
1553984,4755,411,20.0,22.24
1554448,4756,551,29.0,22.21
1555216,4757,414,21.0,22.21
1556000,4758,335,18.0,22.13
1556064,4759,440,24.0,22.13
1556272,4760,496,24.0,22.06
1556352,4761,276,17.0,21.95
1557040,4762,697,32.0,22.02
1557888,4763,537,28.0,22.1
1558816,4764,353,19.0,21.96
1559680,4765,341,20.0,21.98
1560032,4766,376,16.0,21.84
1560112,4767,610,32.0,22.01
1560160,4768,516,29.0,22.2
1560384,4769,508,26.0,22.22
1560672,4770,318,18.0,22.24
1561136,4771,459,21.0,22.14
1561408,4772,529,23.0,22.1
1561632,4773,223,10.0,21.95
1564336,4774,601,33.0,21.99
1563616,4775,608,31.0,22.22
1564144,4776,345,21.0,22.3
1564352,4777,518,28.0,22.38
1564720,4778,527,25.0,22.47
1565584,4779,389,21.0,22.43
1565600,4780,407,23.0,22.59
1564960,4781,464,25.0,22.71
1566000,4782,231,11.0,22.63
1566224,4783,374,23.0,22.65
1566624,4784,283,16.0,22.59
1567248,4785,286,16.0,22.57
1567280,4786,362,17.0,22.55
1568048,4787,409,24.0,22.59
1568160,4788,328,17.0,22.67
1569184,4789,249,10.0,22.52
1569648,4790,342,18.0,22.64
1569680,4791,635,34.0,22.71
1570224,4792,392,23.0,22.84
1570688,4793,341,17.0,22.81
1571152,4794,539,29.0,22.78
1572400,4795,329,18.0,22.7
1571088,4796,346,20.0,22.65
1571248,4797,320,19.0,22.63
1571328,4798,461,24.0,22.65
1572928,4799,459,23.0,22.65
1573152,4800,696,34.0,22.71
1573936,4801,291,17.0,22.68
1574544,4802,468,27.0,22.71
1575232,4803,387,24.0,22.85
1575584,4804,399,21.0,22.88
1575664,4805,567,31.0,22.92
1576688,4806,524,28.0,22.91
1576560,4807,184,10.0,22.91
1577184,4808,331,18.0,22.88
1577696,4809,412,22.0,22.79
1578064,4810,348,21.0,22.83
1578208,4811,586,27.0,22.81
1578080,4812,343,18.0,22.9
1578240,4813,422,27.0,22.91
1578432,4814,151,8.0,22.93
1581008,4815,617,33.0,23.09
1579008,4816,338,19.0,23.18
1580000,4817,432,27.0,23.2
1581568,4818,336,20.0,23.2
1581760,4819,336,22.0,23.33
1582096,4820,196,9.0,23.16
1581216,4821,572,34.0,23.24
1581616,4822,700,29.0,23.28
1583024,4823,379,23.0,23.24
1583280,4824,223,11.0,23.1
1583296,4825,582,32.0,23.1
1584976,4826,341,20.0,23.05
1584656,4827,547,26.0,23.03
1585040,4828,367,20.0,22.96
1585552,4829,269,13.0,22.91
1585664,4830,381,20.0,22.87
1586592,4831,537,26.0,22.9
1586720,4832,359,19.0,22.84
1587952,4833,334,20.0,22.82
1588752,4834,328,18.0,22.79
1589008,4835,279,15.0,22.73
1589120,4836,344,20.0,22.74
1587424,4837,643,26.0,22.76
1587984,4838,572,31.0,22.88
1588576,4839,477,28.0,22.94
1589632,4840,160,9.0,22.68
1589664,4841,268,15.0,22.59
1590736,4842,635,35.0,22.74
1591280,4843,464,24.0,22.69
1591344,4844,338,18.0,22.64
1591760,4845,327,19.0,22.59
1592064,4846,447,26.0,22.54
1591552,4847,141,6.0,22.26
1592528,4848,437,24.0,22.27
1593712,4849,694,35.0,22.4
1593952,4850,396,19.0,22.3
1594144,4851,277,15.0,22.15
1594688,4852,375,20.0,22.03
1593456,4853,186,11.0,21.88
1594832,4854,429,23.0,21.86
1596864,4855,310,20.0,21.86
1597264,4856,485,28.0,21.85
1596976,4857,740,33.0,21.97
1597120,4858,357,21.0,22.0
1597264,4859,478,27.0,22.03
1597488,4860,167,7.0,21.86
1598176,4861,337,17.0,21.86
1598800,4862,547,31.0,21.85
1598912,4863,359,18.0,21.75
1600096,4864,722,33.0,21.89
1601120,4865,273,16.0,21.85
1601344,4866,326,18.0,21.87
1600528,4867,446,26.0,21.81
1601152,4868,499,27.0,21.79
1602032,4869,572,32.0,21.85
1602176,4870,180,10.0,21.77
1602896,4871,617,31.0,21.87
1603200,4872,396,25.0,21.89
1602704,4873,419,15.0,21.94
1603200,4874,256,13.0,21.74
1605472,4875,343,20.0,21.63
1604240,4876,321,19.0,21.61
1605280,4877,553,30.0,21.63
1605280,4878,644,29.0,21.67
1607136,4879,181,10.0,21.56
1607632,4880,147,8.0,21.41
1605824,4881,612,32.0,21.48
1606128,4882,586,31.0,21.68
1606480,4883,492,27.0,21.72
1607408,4884,145,6.0,21.62
1608160,4885,566,33.0,21.79
1608352,4886,158,8.0,21.7
1608496,4887,310,17.0,21.63
1609072,4888,173,9.0,21.55
1609616,4889,527,27.0,21.72
1610288,4890,685,32.0,21.86
1611456,4891,461,26.0,21.78
1609952,4892,368,21.0,21.76
1610592,4893,513,26.0,21.85
1612048,4894,165,7.0,21.63
1612320,4895,367,21.0,21.66
1612608,4896,273,14.0,21.6
1612608,4897,315,20.0,21.61
1613200,4898,163,8.0,21.45
1613248,4899,389,23.0,21.45
1612576,4900,707,34.0,21.45
1615616,4901,279,15.0,21.43
1613952,4902,358,17.0,21.33
1614928,4903,401,22.0,21.31
1614976,4904,364,20.0,21.3
1615520,4905,312,15.0,21.14
1615760,4906,488,28.0,21.14
1616064,4907,472,26.0,21.3
1616592,4908,317,20.0,21.32
1617104,4909,831,31.0,21.41
1618768,4910,331,19.0,21.39
1619408,4911,469,27.0,21.39
1619552,4912,153,7.0,21.28
1619408,4913,533,25.0,21.26
1620336,4914,523,27.0,21.45
1621328,4915,604,33.0,21.45
1621456,4916,128,4.0,21.3
1620368,4917,724,31.0,21.34
1620656,4918,510,26.0,21.4
1621792,4919,149,7.0,21.25
1622416,4920,196,11.0,21.27
1622880,4921,464,22.0,21.15
1623712,4922,565,31.0,21.17
1622064,4923,550,24.0,21.18
1624272,4924,372,24.0,21.31
1624608,4925,523,24.0,21.23
1625600,4926,366,19.0,21.22
1624416,4927,381,20.0,21.16
1625152,4928,537,27.0,21.23
1625216,4929,325,21.0,21.31
1626928,4930,509,27.0,21.38
1627680,4931,204,10.0,21.22
1627984,4932,360,21.0,21.24
1626240,4933,542,30.0,21.34
1628128,4934,476,27.0,21.43
1628240,4935,421,24.0,21.52
1629408,4936,283,15.0,21.47
1630160,4937,283,15.0,21.36
1628304,4938,276,15.0,21.2
1628704,4939,478,26.0,21.18
1629200,4940,505,29.0,21.38
1631312,4941,327,18.0,21.41
1631440,4942,453,26.0,21.32
1631600,4943,278,16.0,21.24
1633856,4944,450,24.0,21.3
1634080,4945,501,27.0,21.38
1632400,4946,571,33.0,21.45
1632512,4947,323,17.0,21.56
1632640,4948,527,27.0,21.59
1633040,4949,364,20.0,21.44
1633184,4950,693,35.0,21.6
1634448,4951,306,15.0,21.6
1635200,4952,198,10.0,21.5
1636256,4953,192,10.0,21.49
1636432,4954,373,23.0,21.49
1636896,4955,409,25.0,21.54
