env_step,episode,episodic_return,avg_return_100,epsilon,td_loss
240412,1181,0.0,54.05,0.7836292,0.25480151176452637
240841,1182,110.0,54.8,0.7832431,None
241008,1183,65.0,54.7,0.7830928,0.04439917951822281
241173,1184,85.0,54.6,0.7829443,None
241496,1185,45.0,54.8,0.7826536,0.024761928245425224
242006,1186,155.0,55.6,0.7821946,None
242197,1187,35.0,55.65,0.7820227,None
242349,1188,35.0,55.35,0.7818859,None
242499,1189,30.0,55.2,0.7817509,None
242784,1190,30.0,55.2,0.7814944,0.04517902061343193
242938,1191,30.0,55.0,0.7813558,None
243065,1192,15.0,54.85,0.7812415,None
243245,1193,30.0,54.3,0.7810795,None
243386,1194,15.0,54.3,0.7809526,None
243593,1195,35.0,54.1,0.7807663,None
243792,1196,90.0,54.95,0.7805872,1.0430879592895508
244410,1197,255.0,57.15,0.780031,None
244566,1198,10.0,56.2,0.7798906,None
244659,1199,0.0,55.9,0.7798069,None
244907,1200,40.0,56.25,0.7795837,None
245083,1201,45.0,56.4,0.7794253,None
245296,1202,50.0,55.5,0.7792336,0.46154165267944336
245448,1203,45.0,55.65,0.7790968,0.38936227560043335
245628,1204,105.0,56.55,0.7789348,0.06149107590317726
245778,1205,15.0,55.95,0.7787998,None
245858,1206,5.0,55.5,0.7787278,None
246014,1207,105.0,55.8,0.7785873999999999,None
246165,1208,35.0,56.0,0.7784515,None
246338,1209,45.0,56.3,0.7782958,None
246692,1210,35.0,56.15,0.7779772,0.05599785968661308
247072,1211,250.0,58.6,0.7776352,0.16584175825119019
247374,1212,135.0,59.9,0.7773634,None
247540,1213,35.0,56.95,0.777214,0.0002405658597126603
247752,1214,30.0,57.05,0.7770232,0.45519164204597473
247915,1215,25.0,57.0,0.7768765,None
248078,1216,30.0,54.25,0.7767298,None
248239,1217,20.0,54.45,0.7765849,None
248396,1218,35.0,54.5,0.7764436,0.0015798129606992006
248719,1219,105.0,55.5,0.7761529,None
248870,1220,10.0,55.2,0.776017,None
249031,1221,35.0,55.05,0.7758721,None
249226,1222,55.0,54.7,0.7756966,None
249420,1223,65.0,55.3,0.775522,0.02023286558687687
249608,1224,55.0,55.05,0.7753528000000001,0.010339135304093361
249831,1225,35.0,55.1,0.7751521,None
249931,1226,0.0,53.0,0.7750621,None
250237,1227,115.0,54.0,0.7747866999999999,None
250322,1228,0.0,53.2,0.7747102,None
250535,1229,55.0,53.2,0.7745185,None
250688,1230,35.0,51.85,0.7743808,0.004140733741223812
250828,1231,0.0,51.7,0.7742548,0.008560662157833576
250992,1232,5.0,51.55,0.7741072,0.17789436876773834
251150,1233,30.0,51.1,0.773965,None
251430,1234,65.0,51.0,0.773713,None
251604,1235,20.0,50.9,0.7735564,0.0007451425190083683
251745,1236,15.0,50.75,0.7734295,None
251897,1237,5.0,50.65,0.7732927,None
252209,1238,255.0,52.8,0.7730119,None
252356,1239,55.0,53.15,0.7728796,0.3273277282714844
252453,1240,5.0,52.75,0.7727923,None
252847,1241,210.0,54.35,0.7724377,None
253076,1242,15.0,54.3,0.7722316,0.0002924742875620723
253255,1243,30.0,54.15,0.7720705,None
253626,1244,125.0,53.8,0.7717366,None
253786,1245,20.0,53.8,0.7715926,None
253946,1246,75.0,51.45,0.7714486,None
254212,1247,50.0,51.45,0.7712092,0.0302086491137743
254482,1248,30.0,51.45,0.7709662,None
254656,1249,30.0,51.4,0.7708096,0.0036905540619045496
254836,1250,95.0,52.3,0.7706476,0.000467544246930629
255078,1251,120.0,53.0,0.7704297999999999,None
255172,1252,15.0,52.4,0.7703452,0.12508782744407654
255269,1253,0.0,52.25,0.7702578999999999,None
255389,1254,5.0,52.0,0.7701499,None
255514,1255,30.0,51.0,0.7700374,None
255632,1256,15.0,51.1,0.7699312,0.12011241912841797
255795,1257,60.0,51.1,0.7697845,None
256009,1258,30.0,51.0,0.7695919,None
256120,1259,0.0,50.5,0.769492,0.2692331075668335
256272,1260,30.0,50.45,0.7693552,0.0031361172441393137
256411,1261,0.0,49.9,0.7692301,None
256560,1262,35.0,48.7,0.769096,0.00232124887406826
256730,1263,40.0,48.6,0.7689429999999999,None
256960,1264,20.0,48.5,0.768736,0.4800891876220703
257252,1265,150.0,49.9,0.7684732000000001,0.18423306941986084
257356,1266,25.0,49.95,0.7683796,0.3339672088623047
257671,1267,180.0,51.1,0.7680961,None
257816,1268,30.0,51.25,0.7679656,0.06269202381372452
257972,1269,40.0,51.2,0.7678252,0.09697896987199783
258059,1270,5.0,50.5,0.7677469,None
258248,1271,35.0,50.35,0.7675768000000001,0.37586531043052673
258918,1272,345.0,53.45,0.7669738,None
259138,1273,80.0,54.25,0.7667758,None
259337,1274,75.0,55.0,0.7665967,None
259519,1275,80.0,55.8,0.7664329,None
259814,1276,105.0,56.3,0.7661674,None
260007,1277,45.0,55.4,0.7659937,None
260153,1278,30.0,55.5,0.7658623,None
260316,1279,50.0,56.0,0.7657156,0.9251143336296082
260430,1280,0.0,55.3,0.765613,None
260597,1281,75.0,56.05,0.7654626999999999,None
260794,1282,105.0,56.0,0.7652854,None
261184,1283,185.0,57.2,0.7649344,0.6296427845954895
261385,1284,135.0,57.7,0.7647535,None
261526,1285,15.0,57.4,0.7646266,None
261697,1286,30.0,56.15,0.7644727,None
261831,1287,15.0,55.95,0.7643521,None
262018,1288,5.0,55.65,0.7641838000000001,None
262133,1289,5.0,55.4,0.7640803,None
262312,1290,20.0,55.3,0.7639192,0.1792735755443573
262422,1291,5.0,55.05,0.7638202000000001,None
262574,1292,80.0,55.7,0.7636834,None
262874,1293,280.0,58.2,0.7634134,None
263019,1294,15.0,58.2,0.7632829,None
263167,1295,5.0,57.9,0.7631497,None
263334,1296,30.0,57.3,0.7629994,None
263746,1297,80.0,55.55,0.7626286,None
264195,1298,180.0,57.25,0.7622245,None
264354,1299,30.0,57.55,0.7620814,None
264450,1300,0.0,57.15,0.761995,None
264696,1301,35.0,57.05,0.7617735999999999,0.04534904286265373
264855,1302,20.0,56.75,0.7616305,None
265072,1303,80.0,57.1,0.7614352,0.6859433650970459
265172,1304,5.0,56.1,0.7613451999999999,0.0009004937019199133
265300,1305,10.0,56.05,0.7612300000000001,0.00047359400196000934
265522,1306,35.0,56.35,0.7610302,None
265674,1307,50.0,55.8,0.7608933999999999,None
266067,1308,135.0,56.8,0.7605397,None
266214,1309,0.0,56.35,0.7604074,None
266316,1310,0.0,56.0,0.7603156,0.0025014772545546293
266541,1311,105.0,54.55,0.7601131,None
266707,1312,5.0,53.25,0.7599636999999999,None
266908,1313,105.0,53.95,0.7597828,0.03501185402274132
267045,1314,85.0,54.5,0.7596595,None
267555,1315,405.0,58.3,0.7592005,None
267722,1316,55.0,58.55,0.7590502,None
267891,1317,50.0,58.85,0.7588981,None
268269,1318,300.0,61.5,0.7585579,None
268515,1319,80.0,61.25,0.7583365,None
268721,1320,55.0,61.7,0.7581511,None
268895,1321,20.0,61.55,0.7579945,None
269044,1322,30.0,61.3,0.7578604,0.3231751322746277
269216,1323,60.0,61.25,0.7577056,0.0008377986960113049
269535,1324,110.0,61.8,0.7574185,None
269780,1325,105.0,62.5,0.757198,0.9066824913024902
270035,1326,30.0,62.8,0.7569684999999999,None
270216,1327,85.0,62.5,0.7568056,0.017663944512605667
270301,1328,0.0,62.5,0.7567291,None
270388,1329,5.0,62.0,0.7566508,6.273649215698242
270504,1330,5.0,61.7,0.7565464,0.014299066737294197
270658,1331,30.0,62.0,0.7564078,None
270852,1332,90.0,62.85,0.7562332,0.9424664974212646
271069,1333,65.0,63.2,0.7560378999999999,None
271359,1334,95.0,63.5,0.7557769,None
271512,1335,30.0,63.6,0.7556392000000001,0.7637945413589478
271892,1336,155.0,65.0,0.7552972,0.052134644240140915
272038,1337,20.0,65.15,0.7551658,None
272208,1338,35.0,62.95,0.7550128,0.30773407220840454
272352,1339,5.0,62.45,0.7548832,0.08739551901817322
272546,1340,80.0,63.2,0.7547086,None
272720,1341,15.0,61.25,0.754552,0.16453294456005096
273002,1342,50.0,61.6,0.7542982,None
273207,1343,30.0,61.6,0.7541137,None
273356,1344,50.0,60.85,0.7539796,0.08797820657491684
273517,1345,65.0,61.3,0.7538347,None
273601,1346,0.0,60.55,0.7537591,None
273765,1347,50.0,60.55,0.7536115,None
273923,1348,105.0,61.3,0.7534693,None
274207,1349,135.0,62.35,0.7532137,None
274409,1350,80.0,62.2,0.7530319,None
274564,1351,15.0,61.15,0.7528924,0.05882713571190834
274889,1352,105.0,62.05,0.7525999,None
275031,1353,5.0,62.1,0.7524721,None
275237,1354,75.0,62.8,0.7522867,None
275402,1355,35.0,62.85,0.7521382,None
275539,1356,25.0,62.95,0.7520149,None
275830,1357,55.0,62.9,0.751753,None
275913,1358,5.0,62.65,0.7516783,None
276044,1359,15.0,62.8,0.7515604,0.29909321665763855
276354,1360,60.0,63.1,0.7512814,None
276455,1361,0.0,63.1,0.7511905,None
276659,1362,15.0,62.9,0.7510069,None
276826,1363,15.0,62.65,0.7508566,None
276972,1364,30.0,62.75,0.7507252,0.14623963832855225
277174,1365,75.0,62.0,0.7505434,None
277369,1366,25.0,62.0,0.7503679,None
277519,1367,35.0,60.55,0.7502329,None
277672,1368,35.0,60.6,0.7500952000000001,0.00046236871276050806
277832,1369,50.0,60.7,0.7499511999999999,0.13714152574539185
277982,1370,15.0,60.8,0.7498161999999999,None
278129,1371,70.0,61.15,0.7496839,None
278275,1372,30.0,58.0,0.7495525000000001,None
278415,1373,15.0,57.35,0.7494265,None
278533,1374,0.0,56.6,0.7493202999999999,None
278827,1375,110.0,56.9,0.7490557,None
279009,1376,85.0,56.7,0.7488919,None
279161,1377,35.0,56.6,0.7487551,None
279314,1378,30.0,56.6,0.7486174,None
279436,1379,0.0,56.1,0.7485075999999999,0.00047059240750968456
279530,1380,0.0,56.1,0.7484230000000001,None
279626,1381,0.0,55.35,0.7483366,None
279814,1382,75.0,55.05,0.7481674,None
279984,1383,10.0,53.3,0.7480144,0.7648571729660034
280267,1384,155.0,53.5,0.7477597,None
280446,1385,50.0,53.85,0.7475986,None
280701,1386,135.0,54.9,0.7473691,None
281012,1387,180.0,56.55,0.7470892,0.4925989508628845
281661,1388,175.0,58.25,0.7465051,None
281830,1389,10.0,58.3,0.746353,None
282004,1390,5.0,58.15,0.7461964000000001,0.008772673085331917
282198,1391,5.0,58.15,0.7460218000000001,None
282400,1392,105.0,58.4,0.7458400000000001,0.8955064415931702
282560,1393,15.0,55.75,0.745696,0.0009311914327554405
282755,1394,30.0,55.9,0.7455205,None
282931,1395,20.0,56.05,0.7453621,None
283351,1396,380.0,59.55,0.7449840999999999,None
283502,1397,60.0,59.35,0.7448482000000001,None
283649,1398,50.0,58.05,0.7447159,None
284052,1399,200.0,59.75,0.7443531999999999,0.02087363973259926
284332,1400,120.0,60.95,0.7441012,0.0005991156212985516
284414,1401,0.0,60.6,0.7440274,None
284868,1402,165.0,62.05,0.7436187999999999,0.002901463769376278
285307,1403,295.0,64.2,0.7432236999999999,None
285447,1404,5.0,64.2,0.7430977,None
285614,1405,85.0,64.95,0.7429474,None
285762,1406,15.0,64.75,0.7428142,None
285993,1407,25.0,64.5,0.7426063,None
286147,1408,30.0,63.45,0.7424677,None
286567,1409,180.0,65.25,0.7420897,None
286822,1410,5.0,65.3,0.7418602,None
286976,1411,35.0,64.6,0.7417216,0.0419694259762764
287242,1412,35.0,64.9,0.7414822,None
287397,1413,40.0,64.25,0.7413426999999999,None
287497,1414,10.0,63.5,0.7412527,None
287718,1415,90.0,60.35,0.7410538,None
287861,1416,15.0,59.95,0.7409251,None
288215,1417,80.0,60.25,0.7406065,None
288409,1418,45.0,57.7,0.7404318999999999,None
288679,1419,60.0,57.5,0.7401888999999999,None
288842,1420,10.0,57.05,0.7400422,None
288991,1421,35.0,57.2,0.7399081000000001,None
289182,1422,15.0,57.05,0.7397362000000001,None
289332,1423,40.0,56.85,0.7396012000000001,0.008848089724779129
289480,1424,30.0,56.05,0.739468,0.6117527484893799
289572,1425,0.0,55.0,0.7393852000000001,0.0009631963330321014
289674,1426,10.0,54.8,0.7392934,None
290082,1427,105.0,55.0,0.7389262,None
290455,1428,180.0,56.8,0.7385904999999999,None
290743,1429,105.0,57.8,0.7383313,None
290918,1430,75.0,58.5,0.7381738,None
291064,1431,35.0,58.55,0.7380424,0.2591150999069214
291210,1432,15.0,57.8,0.737911,None
291399,1433,80.0,57.95,0.7377408999999999,None
291579,1434,20.0,57.2,0.7375789,None
291724,1435,5.0,56.95,0.7374484,0.01097764540463686
291871,1436,10.0,55.5,0.7373160999999999,None
292181,1437,55.0,55.85,0.7370371,None
292354,1438,35.0,55.85,0.7368813999999999,None
292509,1439,30.0,56.1,0.7367419,None
292688,1440,10.0,55.4,0.7365808,0.018823927268385887
292887,1441,120.0,56.45,0.7364017,None
293030,1442,20.0,56.15,0.736273,None
293177,1443,50.0,56.35,0.7361407,None
293339,1444,15.0,56.0,0.7359948999999999,None
293496,1445,60.0,55.95,0.7358536,0.03876961022615433
293622,1446,5.0,56.0,0.7357402,None
293853,1447,120.0,56.7,0.7355323,None
294004,1448,45.0,56.1,0.7353964,0.061207111924886703
294097,1449,0.0,54.75,0.7353126999999999,None
294395,1450,90.0,54.85,0.7350445,None
294489,1451,0.0,54.7,0.7349599,None
294571,1452,5.0,53.7,0.7348861,None
294741,1453,20.0,53.85,0.7347331,None
294945,1454,15.0,53.25,0.7345495,None
295265,1455,110.0,54.0,0.7342615,None
295417,1456,30.0,54.05,0.7341247,None
295598,1457,15.0,53.65,0.7339617999999999,None
295821,1458,45.0,54.05,0.7337610999999999,None
295963,1459,50.0,54.4,0.7336332999999999,None
296084,1460,30.0,54.1,0.7335244,0.0023131417110562325
296201,1461,0.0,54.1,0.7334191,None
296364,1462,55.0,54.5,0.7332723999999999,0.02854226529598236
296762,1463,310.0,57.45,0.7329142,None
296857,1464,15.0,57.3,0.7328287,None
296945,1465,0.0,56.55,0.7327494999999999,None
297143,1466,110.0,57.4,0.7325713,None
297290,1467,30.0,57.35,0.7324390000000001,None
297548,1468,105.0,58.05,0.7322067999999999,0.21012035012245178
297735,1469,20.0,57.75,0.7320385,None
297883,1470,35.0,57.95,0.7319053,None
298069,1471,75.0,58.0,0.7317378999999999,None
298241,1472,30.0,58.0,0.7315830999999999,None
298333,1473,0.0,57.85,0.7315003,None
298416,1474,0.0,57.85,0.7314255999999999,0.024981122463941574
298521,1475,5.0,56.8,0.7313311,None
298737,1476,85.0,56.8,0.7311367,None
298913,1477,75.0,57.2,0.7309783000000001,None
299052,1478,10.0,57.0,0.7308532,0.0004405096697155386
299357,1479,220.0,59.2,0.7305787,None
299512,1480,15.0,59.35,0.7304392,0.02692556567490101
299593,1481,5.0,59.4,0.7303663,None
299812,1482,45.0,59.1,0.7301692,0.006174665410071611
299982,1483,55.0,59.55,0.7300161999999999,None
300156,1484,20.0,58.2,0.7298595999999999,0.8304073810577393
300330,1485,60.0,58.3,0.729703,None
300503,1486,20.0,57.15,0.7295472999999999,None
300596,1487,0.0,55.35,0.7294636,0.03568579629063606
300814,1488,30.0,53.9,0.7292673999999999,None
300930,1489,0.0,53.8,0.729163,None
301090,1490,30.0,54.05,0.729019,None
301272,1491,60.0,54.6,0.7288551999999999,1.020060420036316
301373,1492,0.0,53.55,0.7287642999999999,None
301542,1493,45.0,53.85,0.7286121999999999,None
301703,1494,30.0,53.85,0.7284672999999999,None
301899,1495,55.0,54.2,0.7282909,None
302077,1496,30.0,50.7,0.7281307,None
302275,1497,30.0,50.4,0.7279525,None
302434,1498,40.0,50.3,0.7278093999999999,None
302605,1499,20.0,48.5,0.7276555,None
302687,1500,0.0,47.3,0.7275817,None
302830,1501,30.0,47.6,0.727453,None
302920,1502,0.0,45.95,0.7273719999999999,0.30564507842063904
303267,1503,120.0,44.2,0.7270597,None
303519,1504,15.0,44.3,0.7268329,None
303719,1505,50.0,43.95,0.7266528999999999,None
304007,1506,135.0,45.15,0.7263937,None
304208,1507,30.0,45.2,0.7262128,0.04996601492166519
304353,1508,25.0,45.15,0.7260823000000001,None
304522,1509,35.0,43.7,0.7259302,None
305429,1510,565.0,49.3,0.7251139,None
305608,1511,50.0,49.45,0.7249528000000001,0.05575135722756386
305752,1512,15.0,49.25,0.7248231999999999,0.14920774102210999
305901,1513,30.0,49.15,0.7246891,None
306046,1514,5.0,49.1,0.7245585999999999,None
306200,1515,50.0,48.7,0.72442,0.9930627942085266
306399,1516,45.0,49.0,0.7242409000000001,None
306554,1517,30.0,48.5,0.7241014,None
306680,1518,55.0,48.6,0.723988,0.02372528798878193
307294,1519,155.0,49.55,0.7234354000000001,None
307470,1520,50.0,49.95,0.723277,None
307612,1521,45.0,50.05,0.7231491999999999,0.11838573217391968
307822,1522,30.0,50.2,0.7229601999999999,None
307996,1523,20.0,50.0,0.7228036,0.06100250408053398
308439,1524,240.0,52.1,0.7224048999999999,None
308538,1525,5.0,52.15,0.7223158000000001,None
308646,1526,5.0,52.1,0.7222185999999999,None
308828,1527,75.0,51.8,0.7220548,1.93148672580719
308925,1528,0.0,50.0,0.7219675,None
309116,1529,80.0,49.75,0.7217956,0.4022909700870514
309264,1530,30.0,49.3,0.7216624,0.03863023966550827
309415,1531,75.0,49.7,0.7215265,None
309559,1532,5.0,49.6,0.7213969,None
309894,1533,50.0,49.3,0.7210954,None
310066,1534,30.0,49.4,0.7209406,None
310273,1535,85.0,50.2,0.7207543,None
310419,1536,30.0,50.4,0.7206229,None
310503,1537,0.0,49.85,0.7205473,None
310584,1538,0.0,49.5,0.7204744,0.08293703943490982
310747,1539,20.0,49.4,0.7203277,None
310882,1540,10.0,49.4,0.7202062,None
310970,1541,5.0,48.25,0.720127,None
311260,1542,80.0,48.85,0.719866,0.21565529704093933
311656,1543,80.0,49.15,0.7195096000000001,0.3568115830421448
311834,1544,45.0,49.45,0.7193494,None
312030,1545,75.0,49.6,0.7191730000000001,None
312195,1546,15.0,49.7,0.7190245,None
312368,1547,75.0,49.25,0.7188688000000001,0.11673317849636078
312589,1548,105.0,49.85,0.7186699,None
312767,1549,105.0,50.9,0.7185097,None
312904,1550,50.0,50.5,0.7183864,0.0327116996049881
313070,1551,45.0,50.95,0.718237,None
313223,1552,30.0,51.2,0.7180993,None
313414,1553,55.0,51.55,0.7179274,None
313568,1554,50.0,51.9,0.7177888,0.0661516934633255
313728,1555,50.0,51.3,0.7176448,0.04776603728532791
313892,1556,50.0,51.5,0.7174972,0.19223882257938385
314116,1557,110.0,52.45,0.7172955999999999,0.09910637140274048
314296,1558,30.0,52.3,0.7171335999999999,0.01058339886367321
314392,1559,0.0,51.8,0.7170472,0.5554012060165405
314835,1560,170.0,53.2,0.7166485,None
315230,1561,105.0,54.25,0.716293,None
315451,1562,80.0,54.5,0.7160941000000001,None
315717,1563,110.0,52.5,0.7158547,None
315802,1564,0.0,52.35,0.7157781999999999,None
315980,1565,80.0,53.15,0.7156180000000001,0.12142958492040634
316177,1566,70.0,52.75,0.7154407,None
316328,1567,35.0,52.8,0.7153048,0.27876752614974976
316500,1568,80.0,52.55,0.71515,0.007053171284496784
316693,1569,30.0,52.65,0.7149763,None
317090,1570,195.0,54.25,0.714619,None
317230,1571,5.0,53.55,0.714493,None
317758,1572,130.0,54.55,0.7140177999999999,None
318053,1573,105.0,55.6,0.7137523,None
318206,1574,5.0,55.65,0.7136146,None
318418,1575,50.0,56.1,0.7134237999999999,None
318512,1576,0.0,55.25,0.7133392,0.8458394408226013
318594,1577,0.0,54.5,0.7132654,None
318868,1578,85.0,55.25,0.7130188,0.06833086162805557
319025,1579,65.0,53.7,0.7128775,None
319181,1580,60.0,54.15,0.7127371,None
319324,1581,75.0,54.85,0.7126083999999999,0.1522068977355957
319474,1582,75.0,55.15,0.7124734,None
319602,1583,0.0,54.6,0.7123581999999999,None
319756,1584,55.0,54.95,0.7122196000000001,0.0011077041272073984
319847,1585,5.0,54.4,0.7121377,None
320005,1586,30.0,54.5,0.7119955,None
320245,1587,40.0,54.9,0.7117795,None
320634,1588,90.0,55.5,0.7114294,None
320805,1589,65.0,56.15,0.7112755,None
320903,1590,0.0,55.85,0.7111873,None
321062,1591,35.0,55.6,0.7110441999999999,None
321356,1592,120.0,56.8,0.7107796,0.8640372157096863
321499,1593,5.0,56.4,0.7106509000000001,None
321673,1594,50.0,56.6,0.7104943,None
321818,1595,30.0,56.35,0.7103638,None
321909,1596,0.0,56.05,0.7102819,None
322094,1597,30.0,56.05,0.7101154000000001,None
322216,1598,0.0,55.65,0.7100056,1.0803452730178833
322334,1599,5.0,55.5,0.7098994,None
322445,1600,0.0,55.5,0.7097995,None
322630,1601,75.0,55.95,0.709633,None
322851,1602,110.0,57.05,0.7094341,None
323050,1603,35.0,56.2,0.709255,None
323266,1604,55.0,56.6,0.7090605999999999,None
323442,1605,60.0,56.7,0.7089022,None
323611,1606,60.0,55.95,0.7087501,None
323770,1607,5.0,55.7,0.708607,None
324285,1608,140.0,56.85,0.7081435,None
324496,1609,55.0,57.05,0.7079536,0.29602566361427307
324786,1610,140.0,52.8,0.7076925999999999,None
324926,1611,5.0,52.35,0.7075666,None
325089,1612,30.0,52.5,0.7074199,None
325209,1613,0.0,52.2,0.7073119,None
325352,1614,5.0,52.2,0.7071832,0.027181070297956467
325542,1615,90.0,52.6,0.7070122,None
325656,1616,0.0,52.15,0.7069095999999999,0.0048404112458229065
325873,1617,70.0,52.55,0.7067143,None
326050,1618,20.0,52.2,0.706555,None
326169,1619,5.0,50.7,0.7064479,None
326354,1620,80.0,51.0,0.7062814,None
326471,1621,15.0,50.7,0.7061761,None
326716,1622,60.0,51.0,0.7059556,0.008423696272075176
326828,1623,5.0,50.85,0.7058548,0.029301842674613
327121,1624,110.0,49.55,0.7055910999999999,None
327512,1625,190.0,51.4,0.7052392,0.0039247870445251465
327600,1626,0.0,51.35,0.70516,0.3639562726020813
327726,1627,20.0,50.8,0.7050466,None
327892,1628,45.0,51.25,0.7048972,0.025720035657286644
328056,1629,60.0,51.05,0.7047496,0.10528594255447388
328242,1630,90.0,51.65,0.7045821999999999,None
328424,1631,60.0,51.5,0.7044184,0.1990051120519638
328698,1632,135.0,52.8,0.7041718,None
328843,1633,55.0,52.85,0.7040413,None
329122,1634,20.0,52.75,0.7037902,None
329268,1635,10.0,52.0,0.7036587999999999,0.011132919229567051
329437,1636,55.0,52.25,0.7035066999999999,None
330086,1637,210.0,54.35,0.7029226,None
330310,1638,30.0,54.65,0.7027209999999999,None
330420,1639,0.0,54.45,0.7026220000000001,0.30689191818237305
330510,1640,0.0,54.35,0.702541,None
330688,1641,50.0,54.8,0.7023808,0.06179913878440857
330798,1642,0.0,54.0,0.7022818,None
330980,1643,80.0,54.0,0.702118,0.0008931126212701201
331120,1644,35.0,53.9,0.701992,0.004131494555622339
331203,1645,5.0,53.2,0.7019173,None
332268,1646,285.0,55.9,0.7009588,0.24387821555137634
332466,1647,80.0,55.95,0.7007806000000001,None
332612,1648,55.0,55.45,0.7006492,0.009974977001547813
332696,1649,5.0,54.45,0.7005736,0.0017377487383782864
332875,1650,75.0,54.7,0.7004125,None
333012,1651,10.0,54.35,0.7002892000000001,0.8228350281715393
333230,1652,80.0,54.85,0.700093,None
333373,1653,20.0,54.5,0.6999643,None
333581,1654,20.0,54.2,0.6997770999999999,None
333716,1655,20.0,53.9,0.6996556,1.1685999631881714
333801,1656,5.0,53.45,0.6995791,None
333909,1657,0.0,52.35,0.6994819,None
334020,1658,0.0,52.05,0.699382,0.0014547205064445734
334150,1659,30.0,52.35,0.699265,None
334337,1660,30.0,50.95,0.6990967,None
334475,1661,5.0,49.95,0.6989725,None
334612,1662,30.0,49.45,0.6988492,0.04773666337132454
334782,1663,50.0,48.85,0.6986962,None
334989,1664,75.0,49.6,0.6985099,None
335306,1665,300.0,51.8,0.6982246,None
335496,1666,15.0,51.25,0.6980535999999999,0.9931972026824951
335862,1667,325.0,54.15,0.6977242,None
336218,1668,45.0,53.8,0.6974038,None
336317,1669,0.0,53.5,0.6973147,None
336515,1670,90.0,52.45,0.6971365,None
336622,1671,0.0,52.4,0.6970402,None
336793,1672,10.0,51.2,0.6968863,None
336984,1673,5.0,50.2,0.6967144000000001,0.011808501556515694
337621,1674,355.0,53.7,0.6961411,None
337878,1675,50.0,53.7,0.6959097999999999,None
338034,1676,20.0,53.9,0.6957694,None
338177,1677,45.0,54.35,0.6956407,None
338335,1678,50.0,54.0,0.6954985,None
338542,1679,60.0,53.95,0.6953122,None
338972,1680,185.0,55.2,0.6949252,0.1606830209493637
339060,1681,0.0,54.45,0.6948460000000001,0.8937505483627319
339209,1682,25.0,53.95,0.6947118999999999,None
339294,1683,0.0,53.95,0.6946354,None
339750,1684,180.0,55.2,0.694225,None
339897,1685,35.0,55.5,0.6940927,None
340053,1686,35.0,55.55,0.6939523000000001,None
340246,1687,55.0,55.7,0.6937786,None
340490,1688,40.0,55.2,0.693559,None
340880,1689,40.0,54.95,0.693208,0.1391368806362152
341117,1690,60.0,55.55,0.6929947,None
341310,1691,80.0,56.0,0.6928209999999999,None
341472,1692,30.0,55.1,0.6926752,0.4272649884223938
341581,1693,15.0,55.2,0.6925771,None
341752,1694,30.0,55.0,0.6924232,0.143215149641037
341940,1695,55.0,55.25,0.6922539999999999,0.06460539251565933
342145,1696,65.0,55.9,0.6920695,None
342259,1697,5.0,55.65,0.6919668999999999,None
342351,1698,0.0,55.65,0.6918841,None
342504,1699,75.0,56.35,0.6917464,0.0077505880035459995
342820,1700,70.0,57.05,0.691462,0.005470882169902325
343054,1701,55.0,56.85,0.6912514,None
343240,1702,30.0,56.05,0.691084,0.0015054994728416204
343399,1703,30.0,56.0,0.6909409,None
343818,1704,220.0,57.65,0.6905638000000001,None
344020,1705,20.0,57.25,0.690382,0.00169267482124269
344196,1706,25.0,56.9,0.6902235999999999,0.9714000225067139
344387,1707,35.0,57.2,0.6900516999999999,None
344542,1708,50.0,56.3,0.6899122,None
344701,1709,35.0,56.1,0.6897691,None
344878,1710,80.0,55.5,0.6896097999999999,None
345536,1711,250.0,57.95,0.6890176,0.6208635568618774
345689,1712,35.0,58.0,0.6888799,None
345869,1713,75.0,58.75,0.6887179,None
346034,1714,30.0,59.0,0.6885694,None
346214,1715,45.0,58.55,0.6884074,None
346389,1716,20.0,58.75,0.6882499,None
346564,1717,35.0,58.4,0.6880923999999999,0.04879480600357056
346744,1718,75.0,58.95,0.6879303999999999,0.08905810117721558
346899,1719,50.0,59.4,0.6877909,None
347050,1720,30.0,58.9,0.6876549999999999,None
347211,1721,10.0,58.85,0.6875101,None
347486,1722,75.0,59.0,0.6872626,None
347628,1723,40.0,59.35,0.6871347999999999,0.0734088271856308
347718,1724,5.0,58.3,0.6870537999999999,None
347806,1725,0.0,56.4,0.6869746,None
347943,1726,35.0,56.75,0.6868513,None
348323,1727,125.0,57.8,0.6865093,None
348789,1728,120.0,58.55,0.6860899,None
348988,1729,20.0,58.15,0.6859108,0.9824410676956177
349130,1730,30.0,57.55,0.685783,None
349543,1731,215.0,59.1,0.6854113,None
349715,1732,65.0,58.4,0.6852564999999999,None
350103,1733,250.0,60.35,0.6849073,None
350288,1734,45.0,60.6,0.6847407999999999,0.15292192995548248
350449,1735,45.0,60.95,0.6845958999999999,None
350598,1736,5.0,60.45,0.6844618,None
350770,1737,75.0,59.1,0.684307,None
350917,1738,30.0,59.1,0.6841747,None
351091,1739,80.0,59.9,0.6840181000000001,None
351234,1740,15.0,60.05,0.6838894,None
351405,1741,105.0,60.6,0.6837355,None
351589,1742,45.0,61.05,0.6835699,None
351768,1743,30.0,60.55,0.6834088,0.09476947784423828
351947,1744,75.0,60.95,0.6832476999999999,None
352152,1745,105.0,61.95,0.6830632,0.05387311056256294
352336,1746,105.0,60.15,0.6828976,0.00048142034211196005
