env_step,episode,ep_len,episodic_return,avg_return_100
575688,906,1190,470.0,230.5
575986,907,298,60.0,227.45
576863,908,877,230.0,227.9
577556,909,693,305.0,229.1
578085,910,529,185.0,227.65
578955,911,870,220.0,227.55
579923,912,968,490.0,229.65
580805,913,882,365.0,228.4
581586,914,781,540.0,229.55
582124,915,538,270.0,228.85
582662,916,538,270.0,229.25
583200,917,538,270.0,230.9
583738,918,538,270.0,232.55
584276,919,538,270.0,232.7
584814,920,538,270.0,229.75
585352,921,538,270.0,228.55
585890,922,538,270.0,229.05
586428,923,538,270.0,228.8
586966,924,538,270.0,228.9
587504,925,538,270.0,229.25
588042,926,538,270.0,230.0
588580,927,538,270.0,230.5
589119,928,539,280.0,230.05
589654,929,535,280.0,231.2
590194,930,540,280.0,232.6
590969,931,775,495.0,232.4
591518,932,549,300.0,232.85
592315,933,797,575.0,235.85
593089,934,774,330.0,236.4
593891,935,802,545.0,239.3
595028,936,1137,380.0,242.1
595883,937,855,340.0,241.45
596430,938,547,270.0,240.75
597272,939,842,365.0,242.65
598031,940,759,570.0,247.25
598559,941,528,270.0,247.75
599662,942,1103,685.0,248.5
600456,943,794,335.0,250.4
601044,944,588,310.0,252.65
601637,945,593,355.0,253.75
602519,946,882,400.0,255.9
603106,947,587,310.0,257.75
603653,948,547,280.0,257.75
604190,949,537,280.0,258.55
604948,950,758,325.0,261.4
605710,951,762,335.0,262.65
606288,952,578,310.0,264.8
606624,953,336,90.0,264.0
607492,954,868,325.0,265.3
608536,955,1044,695.0,271.9
609069,956,533,340.0,275.0
609657,957,588,340.0,275.5
610221,958,564,350.0,277.15
610783,959,562,320.0,277.65
611523,960,740,350.0,280.7
612160,961,637,365.0,278.75
613392,962,1232,610.0,282.85
614604,963,1212,375.0,283.45
615561,964,957,400.0,285.7
616484,965,923,405.0,287.7
617078,966,594,340.0,289.35
617414,967,336,90.0,287.45
617987,968,573,335.0,289.1
618562,969,575,345.0,288.9
619141,970,579,345.0,290.25
619916,971,775,395.0,292.4
620829,972,913,405.0,294.5
621741,973,912,335.0,293.6
622243,974,502,225.0,292.25
622918,975,675,410.0,295.05
623616,976,698,165.0,295.25
624246,977,630,120.0,295.05
625069,978,823,320.0,297.55
625579,979,510,150.0,297.5
626309,980,730,260.0,298.5
626828,981,519,205.0,298.15
627099,982,271,35.0,297.0
627617,983,518,160.0,296.9
628168,984,551,210.0,296.95
628472,985,304,40.0,295.6
629241,986,769,140.0,295.9
629844,987,603,220.0,296.65
630509,988,665,200.0,296.65
630993,989,484,185.0,296.45
631798,990,805,285.0,296.95
632285,991,487,185.0,297.15
632772,992,487,155.0,295.9
633431,993,659,255.0,296.25
634220,994,789,320.0,297.35
634711,995,491,145.0,297.45
635440,996,729,180.0,297.5
636209,997,769,225.0,298.25
636719,998,510,190.0,297.85
637319,999,600,255.0,299.4
637720,1000,401,120.0,298.55
638197,1001,477,210.0,298.25
638700,1002,503,195.0,298.25
639163,1003,463,155.0,294.6
639727,1004,564,210.0,294.75
640225,1005,498,205.0,294.7
640696,1006,471,165.0,291.65
641498,1007,802,325.0,294.3
642255,1008,757,350.0,295.5
642801,1009,546,205.0,294.5
643564,1010,763,215.0,294.8
644300,1011,736,250.0,295.1
644978,1012,678,210.0,292.3
646015,1013,1037,455.0,293.2
646613,1014,598,175.0,289.55
647081,1015,468,105.0,287.9
647783,1016,702,275.0,287.95
648278,1017,495,215.0,287.4
648678,1018,400,105.0,285.75
649084,1019,406,105.0,284.1
649676,1020,592,250.0,283.9
650149,1021,473,155.0,282.75
650621,1022,472,190.0,281.95
651123,1023,502,215.0,281.4
651637,1024,514,220.0,280.9
652221,1025,584,185.0,280.05
652967,1026,746,240.0,279.75
653879,1027,912,550.0,282.55
654257,1028,378,80.0,280.55
654778,1029,521,160.0,279.35
655243,1030,465,165.0,278.2
656025,1031,782,230.0,275.55
656800,1032,775,315.0,275.7
657446,1033,646,230.0,272.25
657954,1034,508,165.0,270.6
658473,1035,519,225.0,267.4
658988,1036,515,160.0,265.2
659754,1037,766,260.0,264.4
660379,1038,625,255.0,264.25
660989,1039,610,230.0,262.9
661607,1040,618,260.0,259.8
662022,1041,415,105.0,258.15
662635,1042,613,255.0,253.85
663289,1043,654,245.0,252.95
663814,1044,525,175.0,251.6
664235,1045,421,105.0,249.1
665121,1046,886,395.0,249.05
665978,1047,857,320.0,249.15
666624,1048,646,455.0,250.9
667483,1049,859,325.0,251.35
668098,1050,615,230.0,250.4
668697,1051,599,255.0,249.6
669556,1052,859,375.0,250.25
670046,1053,490,125.0,250.6
670922,1054,876,340.0,250.75
671755,1055,833,290.0,246.7
672279,1056,524,245.0,245.75
672754,1057,475,135.0,243.7
673427,1058,673,310.0,243.3
673906,1059,479,135.0,241.45
674821,1060,915,255.0,240.5
675315,1061,494,160.0,238.45
676017,1062,702,255.0,234.9
676702,1063,685,175.0,232.9
677228,1064,526,160.0,230.5
677698,1065,470,110.0,227.55
678742,1066,1044,490.0,229.05
679220,1067,478,140.0,229.55
679706,1068,486,115.0,227.35
680176,1069,470,100.0,224.9
680697,1070,521,130.0,222.75
681291,1071,594,165.0,220.45
681799,1072,508,210.0,218.5
682792,1073,993,325.0,218.4
683379,1074,587,195.0,218.1
683942,1075,563,165.0,215.65
685149,1076,1207,525.0,219.25
686023,1077,874,320.0,221.25
686499,1078,476,100.0,219.05
686967,1079,468,125.0,218.8
687262,1080,295,50.0,216.7
687767,1081,505,200.0,216.65
688823,1082,1056,585.0,222.15
689224,1083,401,105.0,221.6
689836,1084,612,235.0,221.85
690429,1085,593,215.0,223.6
691053,1086,624,240.0,224.6
691558,1087,505,180.0,224.2
692056,1088,498,135.0,223.55
692521,1089,465,195.0,223.65
692821,1090,300,50.0,221.3
693439,1091,618,225.0,221.7
694374,1092,935,440.0,224.55
694879,1093,505,160.0,223.6
695545,1094,666,330.0,223.7
696013,1095,468,180.0,224.05
696620,1096,607,255.0,224.8
697243,1097,623,230.0,224.85
698127,1098,884,370.0,226.65
698631,1099,504,180.0,225.9
699128,1100,497,180.0,226.5
699740,1101,612,255.0,226.95
700343,1102,603,220.0,227.2
700985,1103,642,260.0,228.25
701501,1104,516,185.0,228.0
702034,1105,533,195.0,227.9
702725,1106,691,485.0,231.1
703223,1107,498,155.0,229.4
703866,1108,643,235.0,228.25
704371,1109,505,195.0,228.15
704858,1110,487,165.0,227.65
705548,1111,690,245.0,227.6
706043,1112,495,165.0,227.15
706349,1113,306,75.0,223.35
706847,1114,498,155.0,223.15
707940,1115,1093,780.0,229.9
708754,1116,814,305.0,230.2
709271,1117,517,215.0,230.2
709687,1118,416,110.0,230.25
710576,1119,889,370.0,232.9
711089,1120,513,225.0,232.65
711670,1121,581,270.0,233.8
712064,1122,394,105.0,232.95
712427,1123,363,45.0,231.25
713416,1124,989,450.0,233.55
714256,1125,840,255.0,234.25
714729,1126,473,160.0,233.45
715204,1127,475,160.0,229.55
715876,1128,672,290.0,231.65
716486,1129,610,250.0,232.55
717156,1130,670,270.0,233.6
718341,1131,1185,640.0,237.7
719211,1132,870,315.0,237.7
720087,1133,876,315.0,238.55
720964,1134,877,345.0,240.35
721591,1135,627,255.0,240.65
722069,1136,478,160.0,240.65
722723,1137,654,240.0,240.45
723201,1138,478,160.0,239.5
723714,1139,513,225.0,239.45
724609,1140,895,600.0,242.85
725469,1141,860,330.0,245.1
726371,1142,902,290.0,245.45
726876,1143,505,200.0,245.0
727578,1144,702,250.0,245.75
728046,1145,468,185.0,246.55
728917,1146,871,400.0,246.6
729563,1147,646,245.0,245.85
729963,1148,400,105.0,242.35
730559,1149,596,290.0,242.0
731458,1150,899,615.0,245.85
731750,1151,292,50.0,243.8
732378,1152,628,250.0,242.55
732972,1153,594,190.0,243.2
733735,1154,763,465.0,244.45
734210,1155,475,190.0,243.45
735070,1156,860,570.0,246.7
735682,1157,612,255.0,247.9
736832,1158,1150,630.0,251.1
737437,1159,605,260.0,252.35
738036,1160,599,450.0,254.3
738648,1161,612,235.0,255.05
739045,1162,397,105.0,253.55
739665,1163,620,255.0,254.35
740613,1164,948,350.0,256.25
741455,1165,842,500.0,260.15
742313,1166,858,315.0,258.4
742620,1167,307,75.0,257.75
743249,1168,629,340.0,260.0
744443,1169,1194,500.0,264.0
745058,1170,615,205.0,264.75
745343,1171,285,55.0,263.65
745855,1172,512,210.0,263.65
746733,1173,878,500.0,265.4
747366,1174,633,250.0,265.95
748227,1175,861,345.0,267.75
748838,1176,611,215.0,264.65
749648,1177,810,370.0,265.15
750317,1178,669,260.0,266.75
751512,1179,1195,420.0,269.7
752912,1180,1400,600.0,275.2
753334,1181,422,105.0,274.25
754315,1182,981,365.0,272.05
755115,1183,800,310.0,274.1
755732,1184,617,200.0,273.75
756512,1185,780,245.0,274.05
757040,1186,528,110.0,272.75
757672,1187,632,195.0,272.9
758409,1188,737,265.0,274.2
758978,1189,569,120.0,273.45
759950,1190,972,315.0,276.1
760665,1191,715,240.0,276.25
761792,1192,1127,345.0,275.3
762518,1193,726,285.0,276.55
763252,1194,734,285.0,276.1
763978,1195,726,285.0,277.15
764704,1196,726,285.0,277.45
765430,1197,726,285.0,278.0
766156,1198,726,285.0,277.15
766882,1199,726,285.0,278.2
767608,1200,726,285.0,279.25
768333,1201,725,260.0,279.3
769059,1202,726,285.0,279.95
769785,1203,726,260.0,279.95
770511,1204,726,285.0,280.95
771237,1205,726,285.0,281.85
771963,1206,726,260.0,279.6
772689,1207,726,285.0,280.9
773415,1208,726,285.0,281.4
774141,1209,726,285.0,282.3
774867,1210,726,285.0,283.5
775593,1211,726,285.0,283.9
776319,1212,726,285.0,285.1
777045,1213,726,285.0,287.2
777771,1214,726,285.0,288.5
778497,1215,726,285.0,283.55
779223,1216,726,285.0,283.35
779949,1217,726,285.0,284.05
780675,1218,726,285.0,285.8
781401,1219,726,285.0,284.95
782127,1220,726,285.0,285.55
782853,1221,726,285.0,285.7
783579,1222,726,285.0,287.5
784305,1223,726,285.0,289.9
785031,1224,726,285.0,288.25
785757,1225,726,285.0,288.55
786483,1226,726,285.0,289.8
787209,1227,726,285.0,291.05
787935,1228,726,285.0,291.0
788661,1229,726,285.0,291.35
789387,1230,726,285.0,291.5
790113,1231,726,285.0,287.95
790839,1232,726,285.0,287.65
791565,1233,726,285.0,287.35
792291,1234,726,285.0,286.75
793017,1235,726,285.0,287.05
793743,1236,726,285.0,288.3
794469,1237,726,285.0,288.75
795195,1238,726,285.0,290.0
795921,1239,726,285.0,290.6
796647,1240,726,285.0,287.45
797373,1241,726,285.0,287.0
798099,1242,726,285.0,286.95
798825,1243,726,285.0,287.8
799551,1244,726,285.0,288.15
800277,1245,726,285.0,289.15
801003,1246,726,285.0,288.0
801729,1247,726,285.0,288.4
802455,1248,726,285.0,290.2
803181,1249,726,285.0,290.15
803915,1250,734,285.0,286.85
804641,1251,726,285.0,289.2
805367,1252,726,285.0,289.55
806093,1253,726,285.0,290.5
806819,1254,726,285.0,288.7
807545,1255,726,285.0,289.65
808271,1256,726,285.0,286.8
808997,1257,726,285.0,287.1
809723,1258,726,260.0,283.4
810449,1259,726,285.0,283.65
811175,1260,726,285.0,282.0
811901,1261,726,285.0,282.5
812627,1262,726,285.0,284.3
813353,1263,726,285.0,284.6
814079,1264,726,285.0,283.95
814805,1265,726,285.0,281.8
815531,1266,726,285.0,281.5
816257,1267,726,285.0,283.6
816983,1268,726,285.0,283.05
817709,1269,726,285.0,280.9
818435,1270,726,285.0,281.7
819161,1271,726,285.0,284.0
819887,1272,726,285.0,284.75
820613,1273,726,285.0,282.6
821339,1274,726,285.0,282.95
822065,1275,726,285.0,282.35
822791,1276,726,285.0,283.05
823517,1277,726,285.0,282.2
824243,1278,726,285.0,282.45
824969,1279,726,285.0,281.1
825695,1280,726,285.0,277.95
826421,1281,726,285.0,279.75
827147,1282,726,285.0,278.95
827873,1283,726,285.0,278.7
828599,1284,726,285.0,279.55
829325,1285,726,285.0,279.95
830051,1286,726,285.0,281.7
830777,1287,726,285.0,282.6
831503,1288,726,285.0,282.8
832229,1289,726,285.0,284.45
832955,1290,726,285.0,284.15
833681,1291,726,285.0,284.6
834407,1292,726,285.0,284.0
835133,1293,726,285.0,284.0
835859,1294,726,285.0,284.0
836585,1295,726,285.0,284.0
837311,1296,726,285.0,284.0
838037,1297,726,285.0,284.0
838763,1298,726,285.0,284.0
839489,1299,726,285.0,284.0
840215,1300,726,285.0,284.0
840941,1301,726,285.0,284.25
841667,1302,726,285.0,284.25
842393,1303,726,285.0,284.5
843119,1304,726,285.0,284.5
843845,1305,726,285.0,284.5
844571,1306,726,285.0,284.75
845297,1307,726,285.0,284.75
846023,1308,726,285.0,284.75
846749,1309,726,285.0,284.75
847475,1310,726,285.0,284.75
848201,1311,726,285.0,284.75
848927,1312,726,285.0,284.75
849653,1313,726,285.0,284.75
850379,1314,726,285.0,284.75
851105,1315,726,285.0,284.75
851831,1316,726,285.0,284.75
852557,1317,726,285.0,284.75
853283,1318,726,285.0,284.75
854009,1319,726,285.0,284.75
854735,1320,726,285.0,284.75
855461,1321,726,285.0,284.75
856187,1322,726,285.0,284.75
856913,1323,726,285.0,284.75
857639,1324,726,285.0,284.75
858365,1325,726,285.0,284.75
859091,1326,726,285.0,284.75
859817,1327,726,285.0,284.75
860543,1328,726,285.0,284.75
861269,1329,726,285.0,284.75
861995,1330,726,285.0,284.75
862721,1331,726,240.0,284.3
863447,1332,726,285.0,284.3
864173,1333,726,285.0,284.3
864899,1334,726,285.0,284.3
865625,1335,726,285.0,284.3
866351,1336,726,285.0,284.3
867077,1337,726,285.0,284.3
867803,1338,726,285.0,284.3
868529,1339,726,285.0,284.3
869255,1340,726,285.0,284.3
869981,1341,726,285.0,284.3
870707,1342,726,285.0,284.3
871433,1343,726,285.0,284.3
872159,1344,726,285.0,284.3
872885,1345,726,285.0,284.3
873611,1346,726,285.0,284.3
874337,1347,726,285.0,284.3
875063,1348,726,285.0,284.3
875789,1349,726,285.0,284.3
876515,1350,726,285.0,284.3
877241,1351,726,285.0,284.3
877967,1352,726,285.0,284.3
878693,1353,726,285.0,284.3
879419,1354,726,285.0,284.3
880145,1355,726,285.0,284.3
880871,1356,726,285.0,284.3
881597,1357,726,285.0,284.3
882323,1358,726,285.0,284.55
883049,1359,726,285.0,284.55
883775,1360,726,285.0,284.55
884501,1361,726,285.0,284.55
885227,1362,726,285.0,284.55
885953,1363,726,285.0,284.55
886679,1364,726,285.0,284.55
887405,1365,726,285.0,284.55
888131,1366,726,285.0,284.55
888857,1367,726,285.0,284.55
889583,1368,726,285.0,284.55
890309,1369,726,285.0,284.55
891035,1370,726,285.0,284.55
891761,1371,726,285.0,284.55
892487,1372,726,285.0,284.55
893213,1373,726,285.0,284.55
893939,1374,726,285.0,284.55
894665,1375,726,285.0,284.55
895391,1376,726,285.0,284.55
896117,1377,726,285.0,284.55
896843,1378,726,285.0,284.55
897569,1379,726,285.0,284.55
898295,1380,726,285.0,284.55
899021,1381,726,285.0,284.55
899747,1382,726,285.0,284.55
900473,1383,726,285.0,284.55
901199,1384,726,285.0,284.55
901925,1385,726,285.0,284.55
902651,1386,726,285.0,284.55
903377,1387,726,285.0,284.55
904103,1388,726,285.0,284.55
904829,1389,726,285.0,284.55
905555,1390,726,285.0,284.55
906281,1391,726,285.0,284.55
907007,1392,726,285.0,284.55
907733,1393,726,285.0,284.55
908459,1394,726,285.0,284.55
909185,1395,726,285.0,284.55
909911,1396,726,285.0,284.55
910637,1397,726,285.0,284.55
911363,1398,726,285.0,284.55
912089,1399,726,285.0,284.55
912815,1400,726,285.0,284.55
913541,1401,726,285.0,284.55
914267,1402,726,285.0,284.55
914993,1403,726,285.0,284.55
915719,1404,726,285.0,284.55
916445,1405,726,285.0,284.55
917171,1406,726,285.0,284.55
917897,1407,726,285.0,284.55
918623,1408,726,285.0,284.55
919349,1409,726,285.0,284.55
920075,1410,726,285.0,284.55
920801,1411,726,285.0,284.55
921527,1412,726,285.0,284.55
922253,1413,726,285.0,284.55
922979,1414,726,285.0,284.55
923705,1415,726,285.0,284.55
924431,1416,726,285.0,284.55
925157,1417,726,285.0,284.55
925883,1418,726,285.0,284.55
926609,1419,726,285.0,284.55
927335,1420,726,285.0,284.55
928061,1421,726,285.0,284.55
928787,1422,726,285.0,284.55
929513,1423,726,285.0,284.55
930239,1424,726,285.0,284.55
930965,1425,726,285.0,284.55
931691,1426,726,285.0,284.55
932417,1427,726,285.0,284.55
933143,1428,726,285.0,284.55
933869,1429,726,285.0,284.55
934595,1430,726,285.0,284.55
935321,1431,726,285.0,285.0
936047,1432,726,285.0,285.0
936773,1433,726,285.0,285.0
937499,1434,726,285.0,285.0
938225,1435,726,285.0,285.0
938951,1436,726,285.0,285.0
939677,1437,726,285.0,285.0
940403,1438,726,285.0,285.0
941129,1439,726,285.0,285.0
941855,1440,726,285.0,285.0
942581,1441,726,285.0,285.0
943307,1442,726,285.0,285.0
944033,1443,726,285.0,285.0
944759,1444,726,285.0,285.0
945485,1445,726,285.0,285.0
946211,1446,726,285.0,285.0
946937,1447,726,285.0,285.0
947663,1448,726,285.0,285.0
948389,1449,726,285.0,285.0
949115,1450,726,285.0,285.0
949841,1451,726,285.0,285.0
950567,1452,726,285.0,285.0
951293,1453,726,285.0,285.0
952019,1454,726,285.0,285.0
952745,1455,726,285.0,285.0
953471,1456,726,285.0,285.0
954197,1457,726,285.0,285.0
954923,1458,726,285.0,285.0
955649,1459,726,285.0,285.0
956375,1460,726,285.0,285.0
957101,1461,726,285.0,285.0
957827,1462,726,285.0,285.0
958553,1463,726,285.0,285.0
959279,1464,726,285.0,285.0
960005,1465,726,285.0,285.0
960731,1466,726,285.0,285.0
961457,1467,726,285.0,285.0
962183,1468,726,285.0,285.0
962909,1469,726,285.0,285.0
963635,1470,726,285.0,285.0
964361,1471,726,285.0,285.0
965087,1472,726,285.0,285.0
965813,1473,726,285.0,285.0
966539,1474,726,285.0,285.0
967265,1475,726,285.0,285.0
967991,1476,726,285.0,285.0
968717,1477,726,285.0,285.0
969443,1478,726,285.0,285.0
970169,1479,726,285.0,285.0
970895,1480,726,285.0,285.0
971621,1481,726,285.0,285.0
972347,1482,726,285.0,285.0
973073,1483,726,285.0,285.0
973799,1484,726,285.0,285.0
974525,1485,726,285.0,285.0
975251,1486,726,285.0,285.0
975977,1487,726,285.0,285.0
976703,1488,726,285.0,285.0
977429,1489,726,285.0,285.0
978155,1490,726,285.0,285.0
978881,1491,726,285.0,285.0
979607,1492,726,285.0,285.0
980333,1493,726,285.0,285.0
981059,1494,726,285.0,285.0
981785,1495,726,285.0,285.0
982511,1496,726,285.0,285.0
983237,1497,726,285.0,285.0
983963,1498,726,285.0,285.0
984689,1499,726,285.0,285.0
985415,1500,726,285.0,285.0
986141,1501,726,285.0,285.0
986867,1502,726,285.0,285.0
987593,1503,726,285.0,285.0
988319,1504,726,285.0,285.0
989045,1505,726,285.0,285.0
989771,1506,726,285.0,285.0
990497,1507,726,285.0,285.0
991223,1508,726,285.0,285.0
991949,1509,726,285.0,285.0
992675,1510,726,285.0,285.0
993401,1511,726,285.0,285.0
994127,1512,726,285.0,285.0
994853,1513,726,285.0,285.0
995579,1514,726,285.0,285.0
996305,1515,726,285.0,285.0
997031,1516,726,285.0,285.0
997757,1517,726,285.0,285.0
998483,1518,726,285.0,285.0
999209,1519,726,285.0,285.0
999935,1520,726,285.0,285.0
