env_step,episode,ep_len,episodic_return,avg_return_100,q1_loss_ep_mean,q2_loss_ep_mean,actor_loss_ep_mean,alpha_ep_mean,updates_in_episode
181608,332,522,200.0,267.5,7.9642413466369515,8.144469189232794,-42.38156961755278,,522
182139,333,531,235.0,267.7,4.344430004585036,4.302302091584143,-42.48229737649979,,531
182776,334,637,315.0,269.75,3.708332509691337,3.7626714597878688,-42.59304241258271,,637
183182,335,406,135.0,268.3,3.5702893092420886,3.6334542488229684,-42.710680261621334,,406
183933,336,751,375.0,271.0,5.688523542547671,5.6348858508225605,-42.50945315507058,,751
184611,337,678,315.0,271.15,6.755750027114311,6.640096860649312,-42.00029786146496,,678
185078,338,467,210.0,272.15,15.60609482723334,15.986181082000568,-42.80357339601701,,467
185512,339,434,155.0,271.25,16.229181733548916,16.853615883445958,-42.571717820409255,,434
186016,340,504,180.0,272.0,16.87685027943244,17.86366305866885,-42.3995955860804,,504
186520,341,504,215.0,271.75,14.180835720329057,14.817770040697521,-42.70248972423493,,504
187229,342,709,415.0,274.85,14.659167350935835,15.349047817111183,-43.06242555690921,,709
187859,343,630,355.0,275.85,11.458530934651693,11.55415865589702,-42.97041104331849,,630
188507,344,648,315.0,277.2,12.924832270193248,12.045759356776138,-43.01094051643654,,648
189071,345,564,260.0,276.6,3.7366269535206733,3.7860511897514897,-43.173610281437,,564
189628,346,557,260.0,276.65,3.7169382581804986,4.131901705928508,-43.35118265340316,,557
190201,347,573,275.0,278.05,5.937937058287349,5.994412134559159,-43.58380232805981,,573
190677,348,476,210.0,271.35,4.247648506605325,4.309407764247486,-43.367568016052246,,476
191254,349,577,270.0,271.95,4.205309215306823,4.243888949500833,-43.87400521025501,,577
191874,350,620,330.0,271.8,6.542647506536976,6.613752609299075,-43.52339794405045,,620
192444,351,570,260.0,272.6,20.385401088313053,20.24111447982621,-43.89651464495743,,570
192995,352,551,260.0,273.05,4.791704621267406,4.324928573385124,-43.81849467559648,,551
193562,353,567,285.0,274.1,8.829517665678862,9.22090121394112,-43.794168697673385,,567
194135,354,573,285.0,272.75,36.06946460405985,36.13540547306001,-44.22002418877567,,573
194717,355,582,270.0,272.2,5.59821334737273,5.45756416611655,-43.90291398825104,,582
195338,356,621,285.0,273.5,5.141476704494581,4.777477967278393,-44.139784519607126,,621
196176,357,838,370.0,275.35,18.759670108414493,19.13950719013988,-43.797632333486916,,838
196731,358,555,260.0,275.2,4.4420537441700425,4.541672906574902,-43.72772396878079,,555
197299,359,568,260.0,274.8,15.328092044927704,16.18660395592451,-43.77746760005682,,568
197906,360,607,235.0,274.7,5.53668235475581,4.430170819236969,-44.27861544563507,,607
198615,361,709,320.0,275.75,23.315205987737276,23.521727177757136,-44.42119621524353,,709
199327,362,712,220.0,276.85,4.252857501838315,4.396359694975145,-44.04162439603484,,712
199943,363,616,270.0,277.4,4.450449639036284,4.294296990934905,-44.300620004728245,,616
200585,364,642,220.0,275.35,4.882417102283407,4.719902105791918,-44.28888077305113,,642
201179,365,594,315.0,275.95,4.59753215473509,4.6408114575777795,-44.01573058491203,,594
201748,366,569,315.0,276.85,4.213297385951547,4.232735627041131,-43.837532197653935,,569
202411,367,663,355.0,278.0,42.440252839440134,44.13143279397829,-43.846217999810726,,663
203241,368,830,415.0,279.0,4.141357660868081,4.08639918996627,-43.871421786388716,,830
203926,369,685,290.0,279.3,39.665165551474495,39.838216467495386,-44.17443868261184,,685
204517,370,591,260.0,279.45,8.791715778372614,7.084680526187981,-43.734112082802504,,591
205081,371,564,285.0,279.45,5.829187001531006,5.034138399235745,-43.82287188455568,,564
205657,372,576,275.0,279.35,19.78900865630971,17.94143503273113,-43.37052655882306,,576
206470,373,813,295.0,279.85,28.117629512209735,28.64718568017122,-43.4622104593162,,813
207052,374,582,285.0,281.5,56.05581017232843,56.319877341748104,-43.466805992257555,,582
207681,375,629,315.0,281.1,116.00531071092821,116.93217604717503,-43.60963703452688,,629
208378,376,697,350.0,281.6,55.455482944610985,53.94562284017738,-43.80235146039528,,697
208901,377,523,225.0,279.8,3.863151256486517,4.447667273463073,-43.42890174530204,,523
209527,378,626,335.0,280.6,148.3948616665392,158.18300172934136,-43.97075971780113,,626
210169,379,642,315.0,281.05,4.357866507081599,4.769096468560792,-43.5217275322412,,642
210793,380,624,315.0,283.1,4.149731234193612,4.156067216147979,-43.44908902583978,,624
211617,381,824,410.0,284.2,59.82914646555787,64.12153289857709,-43.76000739532767,,824
212174,382,557,285.0,284.95,112.53694726160228,109.35922811050604,-43.94843920942269,,557
212740,383,566,215.0,286.0,3.792856442001599,3.9069177343019748,-43.578623121281815,,566
213375,384,635,360.0,285.3,7.177232900566942,5.455098716292794,-43.77651913259912,,635
214142,385,767,460.0,287.25,4.502568794198266,4.6994640718383,-43.72119824485331,,767
214909,386,767,365.0,288.3,3.965296229995991,4.089109081721523,-43.65031113804863,,767
215587,387,678,365.0,289.85,4.896541571195146,4.602261993561522,-43.784871301116496,,678
216181,388,594,265.0,289.8,4.205692804722673,4.2299877007802325,-43.666663478119204,,594
216751,389,570,280.0,288.85,5.598410119822151,5.16696165005366,-44.04831331487288,,570
217549,390,798,420.0,290.2,5.262098843367178,4.937342942507942,-44.40302908569948,,798
218116,391,567,290.0,290.95,166.48260789920414,165.6738482458251,-44.50166510526466,,567
219051,392,935,365.0,291.7,6.515415981236626,5.438903161867417,-44.385856879331214,,935
219629,393,578,315.0,292.25,7.063619172181225,6.150084807386035,-44.523912990794464,,578
220167,394,538,285.0,292.5,6.696883622155314,5.567670243380238,-44.26869071903725,,538
220802,395,635,395.0,294.35,157.22626058567226,154.97091968237885,-44.56187049084761,,635
221571,396,769,405.0,296.9,100.08680938852778,99.93302305707385,-44.41134217439609,,769
222117,397,546,270.0,296.75,5.011459767163455,4.455580699793148,-44.04007943121942,,546
222749,398,632,345.0,297.75,4.668535038262983,4.666769538216198,-44.808477238763736,,632
223572,399,823,350.0,298.5,5.655636805085916,5.76519618709351,-44.32575626767276,,823
224152,400,580,315.0,298.45,10.008171880656276,6.640436672136701,-44.56623248396249,,580
224807,401,655,350.0,299.1,7.113656345851549,5.945263903013623,-44.26404881950553,,655
225424,402,617,300.0,299.5,14.783745975123425,7.828439182458473,-44.62832230145966,,617
226015,403,591,290.0,299.7,6.9127922903261005,6.183613694258753,-43.942937666994666,,591
226645,404,630,310.0,299.35,8.450315491074608,7.320870332206998,-44.0831953926692,,630
227552,405,907,485.0,300.8,204.80843342546592,201.34119495358462,-44.573163084053284,,907
228193,406,641,300.0,300.35,14.040243347144909,13.649194516183433,-44.001744637809196,,641
228839,407,646,320.0,300.7,4.356340177933867,4.720424001430948,-44.350466492006284,,646
229525,408,686,305.0,301.65,317.65895050633753,338.58929981269574,-44.46620994545628,,686
230591,409,1066,690.0,305.65,13.468450773053053,12.417081455743782,-44.40372591573347,,1066
231139,410,548,260.0,305.1,6.061820025644163,5.959700335551353,-44.347497456265195,,548
231728,411,589,290.0,305.4,446.24024827796046,447.2811171047149,-43.8911023682366,,589
232417,412,689,445.0,305.7,231.15021254327715,252.27191308110477,-43.88108894060243,,689
233006,413,589,330.0,306.25,5.790474723575476,5.854566216671204,-44.16815345518051,,589
233547,414,541,285.0,306.95,5.699357378394678,5.440971523578418,-43.58065482825316,,541
234138,415,591,290.0,307.2,11.737843782163514,11.45347387012088,-44.29369940330131,,591
235221,416,1083,460.0,309.2,49.16199577322517,44.81617353183741,-44.05570813405327,,1083
235763,417,542,285.0,309.65,657.3305526562723,664.2316508238166,-44.48132959767021,,542
236300,418,537,285.0,309.65,432.6668999613552,444.56897607540066,-44.28747809355041,,537
236898,419,598,285.0,309.65,38.99318338088367,43.84433301745051,-44.017666443534516,,598
237783,420,885,665.0,313.7,50.06867052168496,47.50530823576922,-44.631478431399934,,885
238357,421,574,285.0,313.7,8.849586668434043,8.890295642178232,-43.85177406616743,,574
239003,422,646,350.0,314.35,8.470043507246041,7.079531148675795,-44.15621755440538,,646
239602,423,599,310.0,311.8,7.111837963031011,7.265507618652561,-44.60804588687241,,599
240204,424,602,330.0,312.2,11.802976303916436,8.472541316403108,-43.9039828721867,,602
240770,425,566,315.0,310.7,281.1243021873619,279.48241739233055,-44.60303111800878,,566
241374,426,604,300.0,309.0,8.790440845272398,9.912091467159474,-44.17188659566917,,604
241929,427,555,285.0,309.0,9.49721358209043,10.116255843854166,-44.809620549657325,,555
242555,428,626,285.0,310.3,520.3839581622102,523.1412845877603,-43.97724476713723,,626
243195,429,640,350.0,310.65,82.03148231767118,88.57596724731847,-44.89763277769089,,640
243974,430,779,325.0,311.65,7.768600899004048,7.322795341654522,-44.49673276810652,,779
244588,431,614,300.0,311.95,280.6413339500707,273.34203772125494,-44.71394144362658,,614
245201,432,613,290.0,312.85,53.51230528654126,47.89169051771646,-44.76918006137767,,613
245742,433,541,285.0,313.35,13.633805577503775,9.271611640061115,-44.24553657150974,,541
246295,434,553,225.0,312.45,135.48983394258923,142.0862704801085,-44.783498919247286,,553
246865,435,570,310.0,314.2,175.66287401172153,168.02431940540933,-44.45699526468913,,570
247424,436,559,300.0,313.45,333.9336763442309,335.01137951704175,-44.84405079809199,,559
248021,437,597,315.0,313.45,15.022038603947191,16.81649826389661,-44.70719811265393,,597
248990,438,969,380.0,315.15,14.103730759568997,13.205596588282885,-44.163175793501125,,969
